UniqueCount	AmbigCount
5	18
1513	3261
0	130
13	3129
8	1176
11	9
2	3
0	9
0	0
229	0
0	1412
0	1428
0	1364
1	1364
0	1364
1	1299
0	1299
0	1428
0	444
0	4
2	0
0	0
0	0
0	0
3	0
0	0
0	0
0	127
13	70
0	3
0	9
1	19
0	0
0	0
0	54
0	22
0	0
0	70
0	11
0	16
0	22
0	43
0	13
0	0
0	0
0	17
0	23
0	27
5	30
0	20
0	23
0	23
0	14
0	13
0	6
0	11
0	6
0	4
0	7
0	7
0	0
0	5
0	5
0	2
0	3
0	1
0	40
0	51
0	52
0	52
0	52
0	50
0	52
0	52
0	52
0	52
0	52
0	52
0	52
0	52
0	51
0	25
0	39
0	21
0	0
0	4
0	1
0	1
0	1
0	5
0	5
0	1
0	1
0	1
0	0
914	147
0	137
1	51
1	6
0	6
0	0
0	0
0	0
0	0
0	0
0	0
15	979
16	262
18	177
0	219
80	644
44	203
0	468
0	135
0	420
12	386
0	93
0	87
0	39
474	60
0	60
65	333
1	0
6	306
50	69
0	233
0	210
8	118
0	47
0	818
0	3198
0	3067
0	2196
10	2490
2	2776
0	2740
0	2891
6	2842
17	1722
0	2404
1	2694
10	3073
0	2052
1	2105
1	651
0	409
39	544
0	175
0	499
0	173
0	465
0	364
1	364
0	168
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
1	543
111	217
10	664
9	661
2	153
6	502
2	565
3	476
0	160
0	200
1	157
0	74
1	35
0	99
0	78
0	13
0	0
0	0
0	0
0	0
0	0
0	0
0	0
4	0
3	0
5	0
1385	188
80	188
5	49
8	0
0	175
0	12
0	175
0	172
0	173
0	2
1	1
0	0
0	5
0	0
166	45
133	47
26	48
0	7
0	7
0	0
0	2
0	0
0	0
0	4660
55	703
35	5511
3	3274
60	5385
5	1736
0	5358
0	4980
2	1642
5	1930
0	0
37	0
14	0
0	0
0	0
28	33
2	31
0	11
0	5
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	16
0	16
0	14
0	4
0	0
0	1344
2	1345
8	1268
0	71
0	311
0	758
0	34
1	217
0	16
0	41
0	8
0	5
1	4
0	10
2	83
2	81
0	1
0	10
0	3
1	14
0	1
3	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	38483
46	32925
1	34124
3	35280
6	21719
0	6775
0	6590
0	5941
0	2931
0	5016
0	1594
0	1469
0	1473
6	2113
16	2193
1	1
0	0
4	0
0	0
0	1
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
2176	1241
9	31
302	1209
0	1191
0	1191
0	1191
0	1198
0	1139
0	1046
0	225
0	0
111	1
0	0
0	1
31	0
0	0
0	0
0	0
0	0
0	1
1	4
0	4
0	4
0	1
0	3
793	681
0	661
0	450
146	73
0	37
0	73
0	47
3	0
43	9
0	9
0	4
0	0
0	0
0	0
589	398
3	0
23	987
284	251
0	872
2	5
1	179
67	6857
0	6638
0	2
4	2971
7	37
10	234
329	0
0	0
0	0
10	8802
2	8644
16	3308
386	7580
1	8858
0	348
0	0
0	0
0	0
113	195
10	195
10	114
0	52
0	0
1	0
11	130
913	492
0	457
12	420
0	27
1	0
14	144
0	448
179	549
0	27
2	21
3	0
0	0
0	0
0	107
0	8
1	8
21	1883
0	2566
0	2565
16	145
0	4
0	167
11	64
0	60
4	384
0	48
0	0
0	0
0	0
0	441
0	434
0	412
0	15
0	211
0	208
0	205
0	205
0	410
0	324
0	5
0	13
0	338
0	333
0	333
0	0
0	3
0	6
0	13
0	13
0	49
0	5
0	0
0	31
0	10
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	3931
5	7
2118	8457
2	2186
0	1417
2	2725
17	2446
0	266
1	3235
5	851
3	0
0	113
0	38
0	342
0	85
0	5
23	475
0	33
21	260
0	229
0	260
0	6
1565	343
9	244
33	356
0	0
1	1
875	153
0	153
2	0
0	0
0	0
7	95
0	1
0	1
1	93
0	2
6	78
0	19
0	6
0	0
0	0
0	0
7	45
0	56
0	58
1	0
0	51
0	0
0	1851
0	10498
0	2611
1	2669
1	4300
0	530
2	1850
2	1944
14	13110
0	2827
3	1176
0	5902
0	2898
1	2070
0	2530
0	2878
0	2065
0	3331
1	214
0	1827
0	1122
0	1244
0	537
1	382
0	407
0	198
0	36
0	1324
0	4484
0	3835
1	803
2	117
2	124
0	810
2	83
0	180
17	146
0	146
1	2
0	0
3	2
0	2
14	3121
2173	4551
8	1165
0	851
3	1346
3	182
2	4360
170	4800
57	1732
0	44
60	732
0	1003
0	79
0	24
8	2
1	75
0	253
6	0
9	4
2	4
6	1965
827	2055
2	322
2	238
1	270
14	90
0	17
0	0
0	0
0	0
0	0
0	0
0	0
0	0
841	82
0	58
1	32
19	27
0	0
0	0
0	0
2	1
0	0
0	1
0	0
2	2
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	304
0	47
0	329
1	320
1	106
0	111
0	304
0	96
3	73
85	196
0	32
0	181
0	1044
5	1044
0	662
0	645
0	775
0	393
21	506
15	432
8	132
20	0
3	523
2	266
2	232
16	54
2	878
0	483
0	817
0	509
0	335
0	414
0	333
0	425
0	108
7	80
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	925
0	921
0	919
1	925
0	314
0	243
0	312
0	304
0	218
0	251
0	187
0	49
0	30
0	27
0	31
5	21
0	11
0	11
0	0
3	1375
0	1391
6	25
38	494
0	415
0	58
0	52
1	66
2	29
12	11
0	0
0	1
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
365	2213
0	2213
14	1814
0	636
2	157
1096	2306
0	281
0	291
0	74
0	448
0	208
15	1263
0	0
0	3411
0	3408
0	3426
6	645
2	3470
0	1374
0	99
0	85
0	217
0	3399
0	3526
0	3340
12	280
0	3342
0	3288
0	3399
1	64
0	3417
0	25
0	198
0	3495
0	3423
0	3588
0	3427
0	3428
0	3467
0	185
1	3324
0	84
0	3164
19	3083
3	2350
0	2190
0	0
3	270
94	947
41	779
6	743
5	36
22	309
1	397
0	0
0	0
0	0
0	1
0	1
0	1
0	1
0	0
0	0
0	0
0	0
0	0
2	1499
0	37
3	1470
0	89
0	0
0	0
0	0
0	989
0	1000
0	0
0	4
0	899
0	172
0	184
0	50
0	43
11	20
0	687
0	648
0	269
0	0
0	16
0	16
0	422
0	6
0	13
0	8
0	0
0	5
2	5
0	0
77	7
0	2
1	7
2	2
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	104
0	107
0	0
0	104
0	13
0	13
0	49
0	37
1	16
0	34
0	24
0	0
0	0
0	0
0	1228
0	2
1	119
0	1228
6	92
0	10
0	1
86	1406
0	1393
0	8
0	12
0	28
1	17
3	0
3	0
0	0
0	50
0	50
2	69
0	56
0	172
0	13
0	172
0	56
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	5
0	5
0	0
0	0
0	0
0	0
0	447
0	443
0	35
8	445
0	460
3	435
0	0
0	0
0	0
2	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
4	1
0	1
4205	724
0	724
0	5
0	4
0	0
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	324
0	361
4	298
0	272
0	53
0	168
0	95
0	101
0	56
0	47
0	32
1	131
0	598
0	604
0	136
0	609
0	72
1	13
0	7
0	25
0	31
0	0
7	0
662	0
1	0
1	5
0	0
0	0
1219	453
0	38
0	4
1	224
0	3
1	0
1	385
1	0
1	2832
84	2578
2	329
1	2728
3	550
0	0
0	0
0	0
39	2
0	0
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	11
0	0
0	0
0	0
0	0
0	11
0	0
4	0
0	7
0	0
2	0
0	70
64	4196
0	1700
0	0
52	0
1	193
4118	539
0	38
0	50
0	32
0	345
0	0
1	130
0	141
0	1107
0	961
1	1008
0	262
22	5
0	41
4	27
2	14
1	11
3	222
0	203
1	37
0	164
0	129
0	0
0	0
0	0
0	0
0	0
0	0
0	142
1	143
0	141
0	149
0	45
1	56
1	32
2	28
2	2
1	20
0	0
0	17
0	26
0	7
0	0
0	5
0	5
0	5
0	5
0	5
0	5
0	5
0	5
0	5
0	4
0	5
0	5
0	5
0	0
0	2
0	0
0	0
6	6
0	0
0	2
0	4
0	0
0	0
0	0
0	143
12	143
0	51
0	23
5	22
0	20
16	4
0	2
1	2
236	0
20	0
2	0
0	0
677	257
2	163
0	163
0	95
0	32
29	1286
193	5072
0	568
93	5161
1	222
1	654
1	1283
62	5062
0	695
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	113
0	523
7	2071
16	1
3	1984
0	113
0	68
0	1130
0	521
42	2012
0	141
3	29
1	0
22	7
1	7
0	5
0	0
2	1
0	0
0	32
5	21
3	22
0	1
0	0
0	0
0	0
722	1057
3	644
11	6
8	203
90	174
313	30
0	0
14	359
0	418
16	442
44	463
10	142
6	142
12	49
0	6
26	30
0	0
0	0
0	662
0	0
0	0
5	0
0	0
0	0
2	11
131	136
0	99
0	42
0	11
0	3
209	18
0	10
2	7
8	12
0	8
2	23
0	20
0	1
0	1
1	42
0	60
15	48
0	60
0	7
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	7
5	11
0	4
0	11
0	11
0	5
0	12
0	12
0	12
2	4
0	5
0	11
0	11
0	10
0	3
0	0
0	0
0	0
0	1
0	0
0	1
0	0
0	0
0	0
0	0
0	672
1	754
0	755
1	470
0	351
1	98
4	80
0	16
1	2
0	15
0	113
0	67
0	71
0	28
0	11
180	2085
0	193
0	193
2	1058
0	1390
2	1096
0	976
0	229
106	187
0	157
2	131
0	30
1	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	2
7946	6832
1	1621
2	5208
3	494
6	451
1	0
0	473
3	472
0	385
1	9
2	12
9	167
0	0
0	0
0	0
0	0
1	5
0	5
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	141
0	302
1	289
0	176
9	22
3	32
0	0
0	0
330	74
0	34
0	70
7	277
34	1083
660	4194
15	2938
70	893
0	677
0	53
0	348
3	25
2	118
24	47
6	307
0	411
0	693
0	48
0	4
2	357
0	0
46	1
1	1
0	3774
1	3685
0	3488
0	2326
0	2539
2	2464
0	3354
0	3390
0	3592
0	3567
7	3287
0	3372
2	3375
11	1571
0	3564
10	3043
4	616
0	2123
0	174
1	829
0	405
10	327
0	160
0	23
1	9
0	247
0	62
2981	126
4	24
4	101
0	0
23	1
1	2
2	1
9	0
0	0
486	1251
3	1217
0	429
9	98
2	348
0	0
28	995
7	1005
0	797
1	866
2	456
24	52
0	14959
1	12130
1	11189
25	9144
2	12094
0	11540
4	8682
0	9561
0	7851
0	9016
1	4772
1	1557
0	835
0	684
27	146
0	0
0	1078
14	1075
79	1387
2	44
1	8
10	22
7	1047
0	1069
3	214
0	1
0	988
0	0
0	0
0	254
0	93
0	105
0	93
0	350
0	92
0	351
4	347
0	93
0	351
0	84
0	351
0	99
0	351
0	471
0	356
0	93
3	0
1	0
4	554
2	655
0	391
0	1
1	177
2	183
1	11
3	54
0	0
0	0
606	3
0	3
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	4
0	4
0	0
0	0
0	0
0	0
0	4
0	0
0	6
0	6
0	0
0	0
0	19
0	19
0	19
11	19
0	12
0	12
0	1
0	3
0	0
3	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
3	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
668	0
0	0
0	0
3	427
55	427
191	1091
10	1020
0	824
0	0
649	1230
118	17101
0	17026
3	565
0	1026
3	716
0	108
29	1980
0	1847
0	1849
0	2008
0	1849
4	462
4	462
0	2
0	0
0	3
0	3
0	3
0	0
0	0
0	0
0	0
0	0
38	9816
0	9781
500	8450
0	1397
24	401
3	761
11	1494
2	973
211	977
35	1007
7	179
0	16
0	244
0	0
3	7367
0	8969
0	9198
0	9063
1	9038
0	8600
7	8740
3	8769
0	9031
0	8262
11	1635
0	7893
0	7896
0	7889
17	486
0	0
0	2130
0	2130
0	1056
28	500
0	185
0	2
127	3
0	0
0	0
0	0
0	0
0	0
2	0
0	394
0	390
1	240
0	311
1	31
0	213
0	219
0	138
0	25
0	48
0	19
0	5
0	2
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	1
1	39
0	0
0	152
0	2
0	302
10	325
8	9
0	8
0	288
3	38
0	159
0	3
0	162
2	92
0	28
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	63
0	72
0	70
0	73
1	66
1	65
0	57
0	21
0	11
0	3
0	0
2	0
7	4829
0	4366
159	2601
1	106
22	3843
7	265
0	130
2	204
0	306
0	231
346	1446
0	566
0	142
0	167
0	35
0	0
14	4
0	4
4	0
372	623
4	431
2	35
0	47
0	83
0	1
0	44
1	4
1	5
0	7
0	1
0	1
0	12
0	9
0	3
0	3
0	0
0	0
0	0
0	0
0	0
0	0
0	21
0	21
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	83
0	77
0	94
1	91
0	26
0	35
0	43
25	87
1	0
1	85
19	31
18	22
0	2689
0	9724
2	0
0	4
0	9619
0	9801
0	6223
0	9728
0	2723
0	8753
0	2762
0	6129
0	1966
54	9870
0	982
0	352
0	2690
0	9712
0	9709
0	9619
0	9710
2	9709
0	9710
6	8645
3	9717
0	1976
0	8485
0	1808
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	142
0	1684
0	1677
0	1604
0	105
0	0
0	0
0	0
0	0
0	2
0	2
0	2
0	2
0	2
0	2
0	2
0	2
0	2
0	2
0	2
0	2
0	1
0	1
0	2
0	2
0	3
0	2
0	2
0	3
0	3
0	3
0	1
0	1
0	1
0	1
0	1
0	1
0	1
0	1
0	1
0	1
0	1
0	1
0	1
0	1
0	1
0	1
0	1
0	1
0	1
0	0
0	0
0	0
0	0
0	0
0	0
2	0
0	0
0	2002
0	2003
13	3203
0	4150
0	3657
0	4164
0	4115
0	2815
1	2528
1	2839
0	4389
1	4144
0	3936
0	3182
0	3882
0	4035
0	3298
0	4354
0	3796
0	3831
0	3665
1	4385
0	4286
0	4261
0	4586
0	4382
0	160
1	3112
4	3343
0	2500
1	1843
0	1362
0	1334
1	1319
0	906
1	651
1	9
0	0
0	0
752	475
1	459
2	119
0	6
0	0
0	0
0	0
0	0
0	0
0	0
0	91
0	77
0	75
23	81
0	91
0	1
0	0
6	0
1	1080
0	17176
26	14972
0	15040
0	6944
51	16976
2	10795
0	11814
0	11495
0	4090
10	2764
8	4034
0	161
64	304
2	304
0	3
0	0
0	0
0	0
0	3
0	0
0	0
15	3
0	1
0	0
1	0
67	213
0	206
1	40
0	33
0	33
0	1
0	0
0	4
0	4
0	3
0	1
0	1
0	0
0	0
0	0
0	0
0	0
0	0
591	38
0	38
0	0
4	32
0	12
0	20
0	0
0	0
0	0
0	0
0	0
0	0
442	58830
259	25388
20	61503
2	59608
7	59455
4	54764
3	0
7	88
5	78
1	82
3	19
0	6
0	9
0	6
0	2
1	2137
0	2154
0	2247
0	56
174	1035
8	176
0	931
95	1343
1	251
0	286
6	478
2	592
13	585
0	307
3	179
1	1040
0	538
0	231
0	216
0	227
0	62
1	166
2	3
0	67
1	80
2	35
0	62
0	62
0	40
0	3
3	6
1	12
0	4
0	775
0	722
0	719
0	478
6	205
2	28
9	211
1	25
0	16
257	0
6	1
0	0
0	0
0	0
0	0
1	10117
2	262
6	3233
152	10198
0	145
303	8114
0	5285
0	4429
13	3885
32	2048
0	519
25	1882
9	1622
0	4215
415	1847
0	1362
74	1068
1	593
1	79
31	259
0	17
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
3	1
0	0
0	0
0	0
0	0
0	3
0	3
0	3
0	2
0	3
0	3
0	0
0	3
0	3
0	3
0	3
0	0
0	0
0	0
0	257
0	253
0	234
13	245
1	31
0	23
1	26
0	2
0	9
0	7
0	0
0	0
0	1050
1	1024
0	16
4	69
31	111
0	10
4	17
8	0
0	0
0	0
0	0
0	0
0	0
1	238
0	269
312	288
3	258
0	269
0	50
0	30
0	37
0	16
0	30
0	0
0	0
0	0
0	0
0	0
0	0
0	420
0	308
5	157
0	797
0	89
104	470
0	9852
1488	9863
20	447
0	7737
1	4888
0	503
0	345
0	563
16	1061
0	1539
52	157
1	245
1	7
20	376
33	831
0	0
0	437
0	2900
0	29
4705	2890
0	0
7	2053
15	2069
0	918
0	287
0	1
0	0
5	0
0	0
0	0
1	1
1	1
0	0
0	0
0	0
0	0
789	1483
1	1433
3	49
4	24
24	0
1	0
0	614
0	871
3	2033
0	544
0	376
5	1379
16	1352
0	1216
0	120
0	148
0	336
0	1086
0	204
1	54
0	51
0	44
3	0
8	0
0	4
1	3
13	1
7	0
5	0
2	2
0	0
0	1
0	3
0	0
0	3
0	0
0	0
0	0
0	0
0	0
0	0
0	50
0	4
12	1833
0	1661
4	1937
1240	2361
5	228
1	11
0	2
0	1
1	2
0	1
