UniqueCount	AmbigCount
1	12
0	1
1	452
0	0
3	4
4	2994
0	2232
297	2700
6	279
108	1966
206	1500
2	12
0	4
11	14
0	5708
37	4539
0	5444
0	4923
17	5293
3	78
0	562
9	1326
2	5
0	5
15	1
614	4483
36	3315
0	1214
1400	291
2	10
52	10
0	0
1529	0
68	0
96	0
98	1961
3	1898
0	2025
0	2005
0	1688
3	1894
0	1956
33	68
1	158
7	1922
2	149
0	1576
2	89
0	32
2	216
0	1993
10	1282
0	133
0	1773
16	1598
13	55
25	54
2	1605
13	240
9	44
0	103
24	317
0	576
0	530
8	353
0	152
3	141
2	4
0	49
11	31
6	45
0	36
0	24
0	27
0	26
4	12
0	11
127	5655
0	5209
3	4944
0	4760
0	4473
0	4234
0	4235
0	4235
0	957
10	1
4	445
18	7764
0	7747
27	2089
11	462
3	0
0	0
0	45
92	4052
0	3610
2	1224
9	2816
1	3294
0	2717
0	3268
0	3469
0	3189
0	3079
80	138
3	497
2	184
0	9
4	596
0	49
1	152
14	615
3	611
3	346
4	71
0	27
13	17
218	3009
2	1
0	2
0	0
0	0
10	424
22	72
1	379
0	271
24	5778
6	5668
55	5223
11	2549
18	35
1	947
2	533
0	251
16	866
4	299
6	204
0	665
19	800
2	616
18	595
9	314
2	3
75	26424
2	24344
99	27250
35	3894
3	7021
8	2584
16	4095
2	2011
0	27
3	418
2	8
0	8
0	2
0	5
0	2
0	2
6	4
0	3
0	17
0	16
0	6
1	5
0	2
0	2
0	0
0	0
0	0
0	0
0	0
4	0
0	0
0	0
4	0
0	0
0	0
0	0
0	2
0	3
0	2
0	2
0	3
0	2
0	0
0	3
0	2
0	2
0	0
0	3
0	2
0	1
0	1
0	1
0	1
0	1
0	2
0	0
0	0
5	430
1	26
0	8
0	8
2	8
0	4
0	408
1	12
0	374
0	19
0	46
0	20
0	44
0	20
0	80
0	69
0	30
1	14
0	13
0	57
0	4
0	390
2	78
0	292
0	270
0	13
118	0
20	0
2	0
9	385
17	395
21	722
0	937
0	573
234	673
0	536
0	944
0	784
5	784
7	758
3	342
0	718
1	2
10	0
1	0
5877	140
2	0
0	46
16	90
0	5
1	5
1	72
1	68
7	73
0	6
21	20
2	13
167	64
0	68
38	6
0	10
0	4
0	0
211	6
0	6
21	0
33	4997
0	906
3	6510
0	2399
6	150
17	4141
15	1955
422	3513
7	1262
6	964
0	1009
0	804
1	769
3	181
0	78
1	25
0	20
0	23
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
9	1063
0	938
0	710
2	183
11	70
2	17
15	23
3	108
0	240
3	71
1	2
0	30
0	0
0	23
0	23
1	50
0	10
16	40
4	27
21	62
0	13
0	176
0	237
6	236
0	238
1	195
16	682
0	530
2	154
0	171
79	188
95	585
0	634
0	71
0	204
1	0
2	94
2	3
0	0
0	0
1	116
0	118
1	664
0	648
0	694
0	658
0	183
0	685
0	159
0	46
0	37
2	56
2	653
1	37
3	607
0	7
0	8
0	1
0	1
0	1
6	2
0	0
0	0
0	0
0	0
16	1
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	1
0	0
0	0
0	0
73	263
0	262
0	254
0	40
1	15
0	29
17	191
2	0
345	531
15	424
2	57
0	389
0	61
0	68
10	21
0	0
0	11
0	2
0	11
0	2
0	11
0	1
0	1
213	2005
0	2005
243	1578
135	1580
224	105
13	754
0	354
0	188
2	80
1	626
0	448
1	150
0	956
0	872
0	387
0	884
0	883
0	280
0	279
0	332
0	310
0	899
5	204
2	17
0	318
1	144
29	0
2	0
0	166
0	21
0	426
0	320
0	457
7	821
0	254
0	11
0	507
0	17
0	616
5	650
0	693
0	665
0	369
0	508
0	442
0	401
0	384
2	555
0	422
0	107
0	140
0	42
0	333
0	314
4	38
0	295
0	17
0	0
100	62
8	118
27	121
11	63
2	41
0	61
5	17
2821	598
13	597
8	173
2	0
20	0
0	1066
0	1186
0	1227
0	1211
0	1128
0	1200
0	1198
7	1152
0	1129
1	1179
1	1081
0	1140
0	1193
2	988
0	1012
0	1025
4	43
2	766
0	392
10	732
0	68
0	96
1	391
0	226
1	136
6	96
0	40
0	577
3	545
5	534
1	550
0	546
0	556
0	550
0	543
4	23
0	98
7	1842
55	1803
2	1923
0	1832
0	1787
0	1731
0	1735
1	1749
3	1758
3	841
0	117
0	7
3	16
49	38
19	38
2	6
1	11
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
20	20
4	20
0	0
3	288
10	288
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
5	496
12	510
1	1665
21	1832
4	1745
4	1473
10	50
0	94
41	84
0	814
10	76
0	2028
3	2215
7	27190
0	26989
1	27134
12	107
2	377
0	10
13	158
0	1
0	1361
0	218
4	1052
0	26132
0	2811
0	10
0	3971
0	26122
20	922
0	11835
0	27764
1	1729
3	25705
5	3031
1	1856
0	6578
2	25880
0	1180
14	1567
26	25179
18	1161
0	80
1	26937
0	27136
1	5755
0	6846
9	1060
1	12
4	25465
0	744
0	7329
43	15763
0	367
3	49
2	1888
3	22385
16	19673
0	22477
5	15
0	0
0	12
0	11
0	10
0	1
2	11065
25194	33010
260	32383
7	31670
1	22789
5	20160
1	11171
32	11148
10	0
1	0
36	253
0	0
15	9
27	244
0	0
2	0
0	26
5	23
3652	6857
0	249
56	6611
28	1732
9	22
6	8
0	22
0	0
267	0
0	2313
0	2376
0	2197
0	2196
0	2196
1	2067
1	2067
0	2376
0	1082
0	5
2	0
1	0
0	0
0	0
4	0
0	0
1	0
1	243
42	171
0	14
0	18
0	36
0	14
0	10
0	112
0	74
0	10
7	122
0	15
0	53
0	68
0	66
0	14
0	0
0	0
0	51
0	68
0	69
17	92
0	62
0	66
0	65
1	49
0	39
0	17
0	47
0	21
0	17
0	35
1	34
0	3
0	24
0	26
0	18
2	22
0	5
0	52
0	72
0	79
0	79
0	79
0	69
0	79
0	79
0	79
1	78
0	79
1	79
0	79
0	79
0	78
0	52
0	66
1	21
0	3
0	8
0	4
0	4
0	0
0	1
0	1
0	1
0	1
0	1
0	0
1749	203
1	179
8	96
0	14
0	12
0	0
0	0
0	0
0	0
0	0
0	0
31	2098
22	713
27	635
0	469
275	1261
105	484
0	894
2	364
0	1759
50	1695
0	283
1	227
0	108
1355	182
0	180
172	658
3	0
22	533
92	153
0	347
3	288
32	272
0	55
1	1411
0	5316
0	5068
1	3945
11	4283
2	4800
0	4718
0	4750
11	4735
16	2928
0	4002
6	4453
7	5032
3	3369
1	3226
1	789
0	691
74	667
0	266
0	618
0	179
0	555
0	427
3	426
2	256
1	1
0	0
0	0
0	1
0	0
0	0
0	0
0	0
3	592
192	365
8	608
20	894
6	313
7	537
10	520
7	383
0	261
0	320
15	235
0	238
4	21
0	70
0	49
0	8
0	0
0	0
0	0
0	0
0	0
0	0
0	0
3	0
1	0
3	0
2388	321
76	320
9	81
17	0
0	260
0	23
0	258
0	258
0	250
0	5
2	2
0	4
0	11
0	0
244	147
241	170
65	154
0	15
0	16
0	0
0	0
0	4
0	0
5	8536
168	1735
53	13245
6	9027
211	12895
8	3539
6	12776
1	10387
1	3204
6	6552
0	0
56	0
16	0
0	0
0	4
62	33
0	29
0	17
0	10
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	15
0	15
0	12
0	8
0	0
1	1292
4	1293
4	1241
0	32
0	335
0	521
0	25
1	158
0	8
0	26
2	4
0	4
2	3
0	23
1	73
1	72
0	4
0	6
0	1
1	3
0	0
1	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	110772
75	89232
2	97558
0	102009
23	81199
1	20911
0	24312
1	20583
5	14855
1	15224
2	7359
1	5265
3	5283
10	10868
55	11322
3	1
0	0
6	0
0	0
3	3
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
2	0
7855	2152
43	285
199	1865
0	1826
0	1826
0	1827
2	1833
0	1583
2	1303
0	575
0	0
312	7
0	0
0	7
31	0
0	0
0	0
0	0
0	0
3	1
4	13
0	13
0	12
0	1
0	11
2519	1629
5	1527
0	1092
252	175
0	101
0	175
0	134
3	0
87	20
0	20
0	9
3	0
0	0
1	0
1655	1087
7	0
71	1942
869	473
1	1778
4	3
10	183
328	13775
0	13544
3	6
21	5779
7	187
13	279
642	0
0	0
0	0
17	15837
1	15477
17	7012
720	14658
11	16081
0	602
0	0
0	0
0	0
365	886
59	889
19	443
0	329
0	0
2	0
13	338
1536	1323
0	1280
34	1042
0	134
1	0
18	208
0	503
455	600
0	37
3	50
3	0
0	0
0	0
0	58
1	24
4	24
56	2568
1	3411
6	3411
41	145
0	20
1	291
13	204
0	106
8	456
0	55
0	0
0	0
0	0
0	927
0	918
0	572
6	18
0	274
0	266
0	261
0	261
0	570
0	553
0	0
0	12
0	488
0	485
0	485
0	0
0	5
0	9
0	18
0	18
0	55
0	2
0	0
0	22
0	21
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	4703
27	59
4665	12141
1	1997
0	3231
3	3265
13	3667
2	647
0	4705
7	980
2	0
0	217
0	104
1	547
2	125
0	7
128	808
1	20
51	323
0	308
0	416
1	7
1999	378
17	235
91	396
0	0
2	1
1084	202
2	201
1	0
0	0
1	0
21	87
0	0
0	0
12	87
0	1
9	64
0	15
0	4
0	0
1	0
0	0
13	91
0	131
0	146
4	3
3	131
1	0
3	2529
0	13152
1	3944
1	4292
1	5546
1	1321
12	2692
7	3025
26	17450
0	4520
5	2545
1	10036
0	4257
1	3244
1	3893
0	4301
0	2723
2	5020
1	667
0	1997
1	1571
0	1570
0	1074
0	515
0	530
0	169
0	105
0	1291
5	3865
1	2493
1	794
10	121
2	142
1	1604
1	164
0	186
36	196
0	195
0	0
0	0
2	0
0	0
4	2401
3719	5805
4	747
7	1167
7	3320
9	1065
3	6148
245	6809
85	2548
0	191
76	492
1	751
2	156
0	54
13	2
16	271
0	428
11	1
34	9
7	9
5	3968
1224	4151
2	770
4	690
4	461
13	183
0	31
0	1
0	1
0	0
0	0
0	0
0	0
0	0
1557	231
1	199
1	59
38	35
0	0
0	0
0	0
6	0
0	0
0	0
0	0
1	3
1	0
0	2
0	2
0	0
0	0
0	0
0	0
0	498
0	132
0	561
1	567
4	199
0	190
0	502
1	89
4	73
153	382
0	161
0	292
0	2662
21	2662
0	1819
0	1654
0	1701
3	931
66	1108
32	954
19	281
35	2
4	1426
6	789
4	752
25	54
16	2052
3	1055
2	1871
0	1309
0	704
0	1158
0	702
0	996
0	388
15	269
0	4
0	4
0	2
0	1
0	1
0	1
0	0
0	0
0	0
1	2292
0	2274
0	2271
1	2280
0	617
0	470
0	607
0	585
0	406
0	437
0	335
0	95
0	91
0	63
0	60
17	42
0	19
0	21
3	0
3	1913
0	1962
11	54
22	596
0	529
0	127
1	126
14	155
1	55
24	31
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	2
0	2
0	1
0	0
0	1
2	2
0	0
1	0
1410	3832
0	3807
53	3079
0	1162
21	515
1852	4387
1	725
13	807
1	320
0	776
2	260
15	2550
0	0
0	7887
0	7887
1	7951
18	1586
2	7937
2	3128
0	287
0	244
0	441
0	7874
0	7979
0	7686
18	882
1	7491
0	7495
0	7870
0	95
0	7903
0	43
0	292
0	7859
0	7928
0	8153
1	7933
0	7933
1	7934
1	293
0	7607
0	276
3	7087
37	6814
18	5254
0	4929
0	0
6	899
284	1648
56	1281
5	1060
15	193
27	518
2	366
0	0
0	0
0	0
0	10
0	10
0	2
0	10
0	10
0	0
1	0
0	0
0	0
15	3722
0	177
3	3619
0	56
0	0
0	0
0	0
1	1467
0	1470
0	0
0	0
0	1277
0	297
0	304
0	80
0	26
1	24
0	985
1	1029
1	424
0	4
0	28
0	28
0	601
0	24
0	56
0	10
0	0
0	19
2	19
0	3
130	51
0	7
7	47
4	4
0	0
0	0
0	0
0	0
0	0
0	0
2	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	143
0	141
0	1
0	143
0	21
0	24
0	79
0	69
7	33
2	46
1	35
0	0
0	0
0	0
0	1163
0	9
2	150
0	1161
0	205
0	12
0	4
99	1598
0	1588
0	5
0	25
0	25
0	29
0	4
0	0
0	0
0	65
0	65
4	81
0	60
3	257
0	16
0	257
0	60
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
3	0
0	4
0	4
0	1
1	1
0	0
0	0
1	568
0	538
0	119
14	549
1	596
2	521
0	0
0	0
0	0
0	0
0	6
0	6
0	6
0	0
0	5
0	0
0	2
0	2
0	0
0	0
0	0
0	1
0	0
0	2
0	3
0	3
0	4
0	0
0	0
0	3
0	0
0	0
0	0
0	0
0	0
0	0
5	2
0	2
7313	1281
1	1279
0	14
0	9
0	0
0	8
0	0
0	0
0	0
0	0
0	0
0	0
0	0
11	599
0	693
4	509
1	583
0	130
1	351
0	261
0	225
0	166
1	115
0	43
0	144
0	1084
0	1095
0	164
0	1106
2	106
0	23
0	5
1	48
0	112
0	0
10	0
1590	0
1	0
4	9
0	0
0	0
1666	468
0	48
0	11
0	205
0	8
0	0
0	383
0	0
1	6606
61	6388
2	282
3	6351
12	1757
0	0
0	0
0	0
56	4
0	1
0	2
0	0
0	0
0	0
0	1
0	1
0	1
0	1
0	28
0	1
0	1
0	1
0	1
0	28
1	2
2	5
0	12
0	2
0	2
3	79
87	6347
0	1971
1	0
121	0
3	158
3660	418
0	36
0	57
0	33
4	259
0	0
5	334
0	366
0	1889
1	1523
3	1731
0	362
8	5
0	142
6	66
18	78
2	41
3	323
0	201
4	70
2	444
0	254
0	0
0	0
0	0
0	0
0	0
0	0
1	276
3	279
0	293
1	303
0	24
2	48
6	32
4	52
0	2
0	56
2	8
0	38
0	54
0	17
0	0
0	16
0	15
0	17
0	17
0	17
0	18
0	17
0	17
0	17
0	14
0	18
0	18
0	14
0	1
0	8
2	0
0	0
28	5
0	1
0	3
0	1
0	0
0	0
0	0
0	635
86	635
0	231
7	102
9	61
0	81
9	0
0	0
0	0
374	0
94	4
4	4
0	0
1680	726
4	532
0	532
3	195
0	6
33	1663
162	9594
2	590
62	9658
0	65
0	730
1	1638
33	9588
0	998
4	0
0	0
0	1
0	0
0	0
0	0
0	0
0	556
0	1268
18	3765
13	1
16	3295
0	310
0	243
0	2897
0	1061
56	3413
0	619
8	160
11	0
17	13
1	8
1	13
1	3
0	1
0	1
0	19
5	31
3	35
0	4
0	0
0	0
0	0
1171	1664
2	947
25	11
8	347
85	277
393	72
0	0
22	761
2	921
32	999
114	1052
27	377
12	390
6	155
0	3
62	112
0	2
0	0
0	1487
0	0
1	0
4	0
0	0
1	2
0	64
205	405
0	290
0	155
0	57
0	20
168	59
0	35
1	14
17	28
2	24
2	84
6	64
2	0
0	1
2	113
0	132
22	130
0	144
0	43
0	0
0	0
0	0
0	0
0	0
0	1
0	0
0	1
0	0
0	0
0	1
0	1
0	1
0	1
0	0
0	14
0	11
0	10
0	12
0	12
1	9
0	13
0	13
0	13
3	6
1	9
0	13
0	13
0	11
0	8
0	0
3	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	1406
0	1723
0	1732
8	773
0	510
3	188
8	282
1	100
0	17
1	89
5	260
2	100
0	108
0	84
0	37
409	4643
3	940
0	930
1	1843
0	2890
1	1954
0	1917
0	642
237	426
0	309
0	301
0	102
5	0
0	0
0	0
0	1
0	0
0	1
0	1
0	0
0	0
0	0
1	0
0	0
0	0
0	0
1	0
0	0
13240	11937
0	3394
14	8538
4	1463
21	1343
0	2
0	1443
17	1430
0	1126
2	32
1	45
5	524
0	0
0	0
0	0
0	0
2	20
0	20
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	495
0	1070
2	968
0	429
5	63
9	94
0	0
0	0
524	73
0	30
0	68
11	465
88	1568
788	5992
55	4447
66	1091
0	693
0	96
0	667
0	91
4	213
14	37
6	374
6	549
0	822
0	43
0	14
3	332
0	0
38	5
5	5
0	8082
9	7647
1	7472
1	4278
0	4865
3	4608
0	7048
0	7186
0	7425
0	7440
10	7064
0	7036
2	7154
21	3210
0	7452
6	6727
12	1652
0	4827
4	297
1	1263
0	290
17	388
0	213
0	44
1	93
0	437
0	174
6224	566
10	109
10	453
0	0
27	11
11	16
0	0
39	7
0	0
812	3747
2	3481
2	1274
18	543
3	1036
0	0
114	2141
34	2163
0	1676
3	1795
4	1379
137	131
4	23740
3	17443
3	19971
40	7836
4	17506
1	17394
5	13182
0	16316
0	14970
0	16265
1	7938
2	5677
0	4188
0	4221
76	715
0	0
0	3509
54	3069
573	4849
9	242
1	44
24	99
67	3516
4	3495
11	1578
3	2
2	3335
0	0
0	0
0	658
0	128
0	213
0	144
0	773
0	113
0	773
25	773
0	128
0	773
0	76
0	773
0	199
0	773
0	1912
0	1396
0	128
7	1
8	0
11	810
7	1127
0	628
1	4
5	322
9	215
5	50
2	67
0	0
0	0
818	7
1	6
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	6
0	5
0	0
0	0
0	0
0	0
0	6
1	0
1	9
0	9
0	0
0	0
2	43
0	43
1	43
14	44
0	5
0	5
1	2
0	3
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
1684	0
0	0
0	0
25	302
128	302
653	2439
13	2158
0	2116
0	0
1070	2701
507	42122
0	41806
10	1798
2	3638
3	2571
0	111
99	1903
1	1818
0	1824
0	1934
0	1824
15	796
15	665
0	30
0	0
0	8
0	7
0	6
0	2
0	2
0	1
0	1
0	0
31	12437
0	12359
396	11229
4	1456
17	558
7	1216
14	1963
1	755
125	742
56	795
15	246
0	21
2	330
5	7
5	11330
0	12517
0	12621
0	12582
6	12579
0	12387
4	12411
3	12451
1	12522
0	10761
1	4050
0	9763
0	9748
0	9737
11	776
0	0
0	1399
0	1399
0	587
13	309
0	111
0	0
143	17
0	0
0	0
0	0
0	0
0	0
3	0
0	677
0	673
3	391
0	503
0	39
2	314
0	334
1	240
1	52
0	66
0	30
0	24
0	17
0	14
0	0
0	0
0	0
0	0
0	0
0	0
0	0
6	11
0	93
0	0
0	254
0	2
0	512
12	549
17	33
1	30
0	471
6	62
0	271
0	13
0	253
1	113
0	30
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	178
0	191
0	191
3	198
1	187
1	185
0	134
0	30
0	19
0	5
0	1
0	1
13	6013
0	5339
206	2875
3	268
46	4595
2	563
0	54
0	338
0	488
0	408
490	2082
5	452
2	274
0	324
0	58
0	0
67	11
0	7
5	4
883	1328
10	919
5	32
0	199
0	136
0	2
0	38
0	10
0	5
0	6
0	6
0	2
0	16
0	10
0	3
0	19
0	0
0	0
0	0
0	0
0	0
0	0
0	90
0	90
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	4
0	4
0	3
0	3
0	4
0	4
0	407
0	379
1	427
0	424
0	96
0	108
0	228
62	418
3	4
2	410
14	100
32	91
0	5119
0	20060
5	0
0	33
0	19685
0	20158
8	10210
2	20093
0	5214
0	18628
0	5719
0	9626
0	3728
15	20681
0	2725
2	1267
0	5122
0	20090
0	20052
2	19685
0	20052
3	20049
0	20054
3	18296
2	20127
0	3439
0	17072
0	3077
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
3	274
0	2664
0	2653
0	2543
0	235
1	0
0	1
0	1
0	0
0	3
0	3
0	3
0	3
0	3
0	3
0	3
0	3
0	3
0	3
0	3
0	3
0	0
0	0
0	0
0	0
0	2
0	0
0	0
0	2
0	2
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	1
0	1
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	1
3	1
0	1
0	3814
0	3830
16	5730
0	7740
0	7143
0	7781
0	7737
0	5960
0	5408
1	5919
0	8161
0	7942
1	8027
0	6347
0	7226
0	7936
0	6743
0	8158
0	6968
0	6971
0	6517
0	8122
0	8002
0	8001
0	8577
0	7960
0	264
4	5724
4	6234
0	4630
2	2968
0	2906
0	2359
1	2945
0	1969
0	1616
0	17
0	0
0	0
1648	568
1	538
1	118
0	19
0	0
0	0
0	0
0	0
0	0
0	0
0	89
0	80
0	81
12	86
0	89
0	0
0	0
10	5
0	1010
0	14265
20	13354
0	13249
0	8086
63	13987
3	8736
1	7618
0	7039
0	3110
7	1799
5	3224
0	250
75	411
9	411
1	5
0	2
0	2
0	2
0	5
0	2
1	2
10	5
0	2
0	0
2	0
86	293
8	280
1	83
1	61
0	61
1	2
0	0
0	11
0	14
0	1
0	4
0	4
0	0
0	2
0	1
0	1
0	0
0	0
1369	19
6	19
1	0
69	211
0	144
5	67
0	0
0	0
0	0
0	0
0	0
0	0
1092	78651
349	53089
49	88599
23	81110
18	80890
9	66393
2	0
7	123
14	114
3	124
6	49
1	13
0	7
0	15
2	5
0	3382
1	3353
4	3547
0	85
323	2308
14	227
0	2158
613	2651
1	717
0	592
5	1058
2	1246
14	1136
0	944
10	203
1	2037
0	977
0	579
2	514
0	562
0	166
5	489
4	11
0	249
1	285
2	127
0	185
0	180
0	119
1	23
17	16
1	52
0	11
0	1814
4	1418
4	1716
0	1131
2	326
1	206
13	438
0	81
1	17
760	0
11	0
0	0
0	0
0	0
0	0
3	14058
4	574
18	2759
480	14284
0	137
341	11011
4	6609
2	5398
15	5154
67	2636
0	1091
17	2422
4	1540
1	5972
556	2189
1	1278
66	852
5	519
3	66
9	359
1	47
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	2
0	0
0	0
0	0
0	0
0	5
0	5
0	5
0	2
0	5
0	3
0	0
0	5
0	5
0	3
0	3
0	2
0	0
0	0
1	403
0	390
1	363
14	382
5	61
0	52
3	23
0	1
0	9
1	9
0	0
0	0
0	1663
2	1641
0	63
1	189
23	356
2	53
4	57
4	0
1	11
0	9
0	7
0	11
0	4
5	400
1	408
779	455
4	405
1	408
0	71
0	50
0	49
0	17
0	28
0	0
0	1
0	1
0	0
0	0
0	0
0	386
0	305
2	276
1	745
1	249
90	490
0	5844
2641	6034
15	455
0	4510
6	2968
0	338
0	248
0	373
3	629
0	920
41	192
12	273
1	33
10	121
32	281
0	0
1	376
3	4251
0	97
6002	4227
0	0
40	3297
19	3307
0	1315
0	241
0	3
0	0
8	0
2	0
0	0
1	1
0	1
0	0
0	0
0	0
2	0
932	1721
3	1648
3	61
