UniqueCount	AmbigCount
0	33
0	41
0	41
0	4
0	38
0	0
0	9
35	696
11	747
10	519
0	344
8	27
0	39
5	74
3	13
66	121
0	47
13	22
0	18
3	0
0	0
29	353
6	126
6	42
1	203
12	184
0	1134
0	1892
0	1885
0	1381
1	417
0	1572
0	1976
0	1389
130	1207
15	830
3	1261
0	1888
1	1408
0	1231
0	1632
0	1733
0	477
0	247
10	189
0	1322
0	279
0	436
0	414
9	282
0	348
0	680
2	26
9	158
1	721
1	371
0	368
0	602
0	474
1	476
1	19
6	13
0	294
0	561
2	417
35	274
1	292
1	326
0	169
0	127
0	160
0	220
0	20
0	26
6	10
0	0
17	0
6	165
426	246
1	85
12	1
1	1894
36	1844
3	350
0	470
12	151
3	97
29	135
0	0
0	0
0	1
0	1
0	1
0	1
0	0
0	0
0	1
0	0
0	0
5	1426
5	1369
141	1369
38	1412
29	135
3	56
0	0
0	3336
54	3999
12	3366
27	2233
5	6100
3	4345
7	5082
0	5424
0	2205
6	2833
1	803
9	849
10	810
5	786
0	1082
26	149
3	414
3	55
6	234
0	391
0	527
0	480
0	394
0	453
0	476
0	525
0	526
0	368
0	522
0	43
0	522
0	365
0	524
0	37
0	406
0	493
0	493
0	173
174	1143
6	593
128	908
102	54
50	565
6	246
0	13
50	9
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	6
0	7
1	0
1	131
0	0
0	1
7	1041
0	753
92	943
4	127
48	622
66	455
0	3
0	1
0	3
0	1563
13	1274
0	1496
0	1333
1	1439
0	57
0	165
0	359
1	1
0	1
5	0
449	3060
14	2202
0	878
936	344
2	14
28	16
0	0
386	7
20	0
263	5
38	981
0	915
0	986
0	983
0	827
1	918
0	937
22	31
1	60
3	935
1	71
0	745
0	39
0	12
1	96
0	975
4	627
0	64
0	868
5	796
13	15
4	30
0	780
9	125
12	25
0	73
3	158
1	287
0	256
10	194
0	93
1	86
1	8
0	28
9	20
3	26
0	23
0	10
0	13
0	16
1	7
0	5
59	2891
0	2705
0	2568
0	2502
0	2345
0	2196
0	2196
0	2196
0	476
10	0
6	177
2	3806
0	3809
22	1237
11	197
3	0
0	0
0	28
64	2284
0	2042
3	726
7	1623
1	1925
0	1745
0	1908
0	2050
0	1932
0	1910
75	87
2	412
0	116
0	16
2	383
0	33
0	148
4	509
6	412
5	245
1	65
0	14
5	7
97	1801
0	1
2	1
1	0
0	0
3	165
13	25
1	150
0	118
4	2196
0	2165
26	1999
5	1062
8	22
0	459
4	204
0	116
8	374
0	160
3	77
1	255
14	402
1	290
4	281
7	173
0	0
59	18644
2	16263
112	19444
33	2798
0	5469
10	2287
11	4017
6	2456
0	32
0	352
4	9
0	8
0	4
1	5
0	3
0	3
6	6
0	5
0	6
0	6
0	2
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
3	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	13
0	0
0	0
0	0
0	0
0	0
0	13
0	0
0	13
0	0
0	1
0	1
0	1
0	1
0	3
0	2
0	1
0	0
0	0
0	2
0	0
0	13
0	3
0	10
1	9
0	0
2	0
15	0
4	0
6	319
0	319
10	619
0	715
2	506
195	539
0	338
0	642
3	557
1	557
17	547
2	261
0	609
0	1
0	0
0	0
1123	61
0	0
0	16
5	22
0	0
0	0
0	32
0	31
2	33
0	2
11	7
1	4
46	29
0	33
44	5
0	8
0	3
0	0
49	6
0	4
4	0
25	3604
0	500
1	4756
1	1611
6	55
20	3171
5	1449
382	2240
10	926
7	536
0	558
0	482
0	470
0	87
0	29
0	14
1	14
2	6
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
3	747
0	640
0	454
2	112
10	46
7	9
11	19
2	98
0	184
11	64
1	0
1	26
0	0
1	28
0	28
0	57
0	8
37	30
3	32
37	69
1	4
0	273
1	345
19	344
0	346
1	307
22	900
0	741
1	203
0	244
176	282
245	875
0	942
0	133
3	313
0	1
5	156
1	9
1	0
0	0
3	109
0	119
0	743
0	741
0	771
0	743
0	171
0	763
0	144
0	48
0	35
1	48
1	745
4	34
3	698
0	2
0	4
0	3
0	3
0	0
1	0
0	0
0	0
0	0
0	0
19	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
28	61
0	61
0	60
0	16
0	8
0	12
6	45
0	0
369	238
7	194
6	40
0	119
1	28
3	29
6	8
0	0
0	3
0	1
0	3
0	0
0	3
0	0
0	0
281	1711
0	1707
104	718
45	718
117	54
7	410
0	147
1	85
0	23
0	299
0	249
1	60
0	26
0	24
0	6
0	24
0	25
0	5
0	6
0	7
0	7
0	27
0	5
1	1
0	7
0	2
0	0
0	0
0	99
0	14
0	277
0	235
0	313
3	600
0	191
1	5
0	370
0	6
0	384
4	451
0	468
0	448
0	229
0	315
0	313
0	276
0	300
0	360
0	252
0	34
0	111
0	27
0	254
0	236
7	29
0	217
1	15
0	0
3	2
0	4
2	4
2	5
0	5
0	4
0	2
1335	306
12	279
6	54
1	0
0	1
1	890
2	1016
0	1069
0	1058
0	952
0	1049
0	1048
7	1006
0	963
0	1012
1	923
0	988
0	1051
0	865
0	881
0	895
0	27
5	740
0	357
8	710
0	70
0	75
4	400
0	239
0	160
2	92
0	9
0	204
1	196
3	198
0	200
0	199
0	202
2	198
0	197
2	9
1	45
2	683
32	679
1	700
0	683
0	664
0	651
0	648
0	656
3	665
2	346
0	45
0	7
0	11
37	33
12	30
0	6
1	7
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	3
0	3
0	0
0	4
0	4
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	225
3	232
1	709
13	810
1	766
2	676
3	31
0	45
17	46
0	387
2	37
0	1437
1	1538
7	14523
0	14622
1	14482
1	66
0	218
2	17
10	175
0	1
0	878
0	114
3	520
0	14124
1	1994
1	11
0	3025
0	13944
12	714
1	6955
0	14981
1	1120
3	14067
6	2142
2	943
0	3730
0	14067
4	833
26	1057
54	13239
27	836
0	46
4	14574
0	14471
1	3334
0	3849
9	549
1	9
2	13634
3	569
0	4389
18	9137
0	330
16	30
4	794
4	11832
15	9980
0	11992
1	5
0	0
0	4
0	3
0	3
0	0
0	2461
3410	7183
165	7040
0	6945
0	4760
4	3566
0	2463
0	2457
0	0
1	2
4	29
0	2
1	0
10	30
0	0
0	0
0	3
0	2
943	1655
0	63
12	1581
9	620
0	7
3	3
0	7
0	0
109	3
0	377
0	388
0	367
0	367
0	367
0	348
0	348
0	388
0	167
0	2
4	0
1	0
0	0
0	0
4	1
0	1
0	0
0	3
1	2
0	1
0	1
0	0
0	0
0	0
0	2
0	2
0	0
0	2
0	0
0	1
0	1
0	1
0	0
0	0
0	0
0	1
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	1
0	0
0	0
541	84
1	52
3	19
0	12
1	3
0	0
0	0
0	0
0	0
0	0
0	0
19	1275
10	392
10	300
0	299
229	846
97	334
0	562
1	218
0	2268
93	2157
0	386
0	340
0	154
647	70
0	55
49	371
3	1
4	323
37	79
0	238
1	198
13	150
1	37
2	662
0	2420
0	2331
0	1810
14	1938
1	2185
0	2139
0	2171
7	2222
18	1342
0	1827
3	2098
7	2259
3	1580
2	1439
0	388
0	308
54	340
0	124
0	312
0	106
0	274
1	202
0	202
0	118
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
2	271
28	133
1	297
10	427
1	127
0	255
3	315
0	248
0	80
0	98
4	79
0	69
2	15
0	15
0	8
0	3
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
1	0
2075	314
70	266
2	70
6	0
0	19
0	3
0	19
0	19
0	19
0	0
0	0
0	0
0	1
1	0
29	18
32	16
5	10
0	101
0	101
0	1
0	3
0	12
0	0
1	3589
60	522
18	4724
3	3006
58	4589
7	1285
1	4576
0	4158
2	1202
8	1990
0	0
21	0
6	0
0	0
0	3
186	99
6	90
0	44
3	22
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	25
0	25
0	20
0	3
0	0
1	1246
4	1248
0	1155
0	33
0	397
0	579
0	31
0	252
0	10
0	38
0	3
0	3
1	4
0	24
3	118
2	116
0	1
0	15
1	8
10	9
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	32281
42	28493
0	29606
0	30417
6	21021
1	4279
1	4937
1	4382
0	2521
1	3313
0	1028
1	1275
2	1266
6	1774
14	1837
0	1
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
439	172
4	16
12	155
0	147
0	147
0	147
0	150
0	132
0	116
1	34
0	0
269	4
0	1
1	2
34	0
0	0
0	0
0	0
0	0
0	0
2	0
0	0
0	0
0	0
0	0
764	749
3	723
0	476
2896	2714
0	1459
0	2660
1	1838
5	0
11	1
0	1
0	0
2	0
0	0
0	0
687	503
7	0
4	329
219	122
0	289
1	1
0	43
24	1729
0	1693
1	0
2	750
0	23
1	41
1	0
0	0
0	0
4	5882
0	5724
7	2493
210	5304
2	5947
0	286
0	0
0	0
0	0
15	123
5	122
2	69
0	43
0	0
0	0
7	110
544	384
0	351
9	320
0	38
0	1
11	97
0	293
160	342
0	15
0	17
4	0
0	0
0	0
0	47
0	0
0	0
23	1439
0	1805
0	1805
36	149
0	6
0	145
4	70
1	42
6	262
0	30
0	0
0	0
0	0
0	1692
0	1679
0	1435
6	52
0	736
0	724
0	704
0	704
0	1420
0	1109
0	10
0	45
0	1177
1	1164
0	1162
0	0
0	3
0	17
0	43
0	43
0	193
1	18
0	0
0	34
0	47
0	0
0	0
1	0
1	0
1	11
0	11
0	9
0	4240
5	24
2763	10870
1	2048
0	2521
1	2876
13	3073
5	451
2	4484
6	1032
0	0
0	50
0	10
2	130
0	87
0	7
11	193
0	17
21	158
4	95
3	108
1	7
883	204
1	106
45	196
0	0
1	0
548	115
0	105
0	0
0	0
0	0
3	38
0	0
0	0
4	38
0	0
12	35
2	8
0	5
0	0
0	0
0	0
0	3
0	4
0	4
0	0
0	3
0	0
0	961
0	4874
0	1475
2	1562
2	2075
0	477
4	1027
2	1121
10	6180
0	1679
4	841
1	3248
0	1575
0	1196
0	1414
0	1612
0	1046
1	1741
1	187
0	852
0	618
0	661
0	342
0	224
0	217
0	86
0	48
0	612
0	1637
0	1271
0	352
1	59
3	83
0	478
0	43
0	102
22	87
0	87
0	1
1	0
2	1
0	1
7	860
995	1819
2	385
2	448
7	903
9	236
2	2553
104	2830
42	975
2	39
43	294
0	411
0	87
0	25
18	1
4	96
0	170
7	0
7	6
4	5
7	1936
628	2051
2	338
2	297
0	262
19	105
0	23
0	0
0	0
0	0
0	0
0	0
0	0
0	0
606	144
0	106
0	31
2	15
0	0
0	0
0	0
0	0
0	0
0	0
0	0
6	4
2	0
0	18
1	18
0	7
0	2
0	0
0	0
0	403
0	99
0	460
1	466
3	166
0	145
0	411
0	80
2	68
21	71
0	26
0	59
0	792
20	793
0	526
0	454
0	560
1	313
50	350
23	277
16	71
264	3
6	937
6	471
3	451
50	42
6	1338
1	780
1	1252
0	912
0	493
1	730
0	488
0	735
0	228
16	122
0	1
0	1
0	0
0	1
0	1
0	1
0	0
0	1
0	0
0	1322
0	1294
0	1293
1	1312
1	408
0	309
0	402
0	383
0	271
0	313
0	237
0	61
1	49
0	51
0	48
14	32
0	21
0	14
3	1
1	1096
0	1119
2	23
11	371
1	324
1	48
1	47
7	64
9	30
10	24
0	2
0	2
0	0
0	0
0	0
0	0
0	0
0	3
0	3
0	3
2	2
1	3
2	3
0	1
0	0
337	1903
0	1893
27	1424
0	798
8	264
1402	3161
2	473
9	514
1	158
0	577
1	208
15	1788
0	0
0	4149
0	4147
0	4185
9	849
3	4238
3	1550
0	150
0	127
0	246
0	4145
0	4229
0	4054
6	490
0	3999
0	3987
0	4144
1	65
0	4167
0	30
0	187
0	4212
0	4181
0	4309
0	4182
0	4183
0	4214
0	195
0	4035
0	201
3	3726
21	3606
2	2873
1	2749
0	0
3	121
59	306
28	249
3	244
5	34
9	116
2	100
0	0
0	0
0	0
0	2
0	2
0	1
0	2
0	2
0	0
0	0
0	0
0	0
20	15592
0	762
16	15132
0	440
0	0
0	0
0	0
0	1285
0	1292
0	0
0	3
0	1197
0	288
1	308
0	77
1	37
1	21
0	877
0	819
0	358
0	0
0	25
0	25
1	483
0	14
0	41
0	10
0	0
0	6
2	6
0	1
1529	432
9	64
1	371
32	34
0	0
0	0
0	2
0	2
0	1
0	2
21	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
12	0
0	0
0	0
0	650
0	644
0	1
0	650
0	99
0	108
0	331
1	278
18	141
6	211
2	157
0	0
0	0
0	0
0	2618
0	15
2	165
1	2618
2	327
0	26
0	12
72	3375
1	3342
0	7
0	23
0	72
0	27
5	3
0	0
0	0
0	28
0	28
4	46
0	29
2	114
0	11
0	114
0	29
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	34
0	34
0	15
5	8
0	1
1	5
1	1692
7	1673
0	225
43	1686
1	1790
0	1628
0	0
0	0
0	0
10	1
0	17
0	19
0	19
0	2
0	16
0	0
0	19
0	17
0	0
0	2
1	0
16	12
0	5
0	1
1	1
0	2
0	2
0	0
1	0
0	2
0	0
0	0
0	0
0	0
0	0
0	0
11	10
2	10
10514	3127
6	2895
0	9
0	7
0	0
0	3
0	0
1	0
0	0
0	0
0	0
0	0
0	0
9	731
0	830
5	629
2	745
0	169
1	439
0	309
0	241
0	135
0	106
0	53
1	197
0	929
0	924
2	227
0	944
0	141
1	20
0	11
0	58
0	95
0	0
0	0
116	0
1	0
0	2
0	0
0	0
2101	600
0	47
1	6
0	278
0	8
1	0
0	471
0	0
2	5742
118	5530
1	322
1	5503
13	1607
0	0
0	0
0	0
46	3
0	0
0	2
0	0
0	0
0	0
0	5
0	9
0	27
0	3
0	551
0	3
0	7
0	47
0	39
3	553
1	55
11	118
0	233
2	18
1	52
0	37
11	1105
0	429
0	0
71	1
0	118
2940	422
0	20
0	33
0	22
5	236
0	0
17	376
0	434
0	2196
5	1861
3	2026
0	435
41	9
3	159
5	100
42	101
3	50
11	442
0	327
1	95
2	414
0	307
0	0
0	0
0	0
0	0
0	0
0	0
0	1366
20	1361
0	1332
0	1440
0	245
11	373
5	206
10	40
0	1
2	39
2	11
0	28
0	46
0	7
0	0
0	5
0	4
0	5
0	5
0	5
0	5
0	5
0	5
0	5
0	4
0	5
0	5
0	4
0	0
0	3
0	0
0	0
25	9
0	1
0	3
0	4
1	0
0	0
0	0
0	306
23	306
0	97
0	34
4	21
0	28
3	1
0	1
0	0
128	3
27	0
2	0
0	0
801	361
8	248
0	248
0	96
0	24
32	1773
274	7871
0	787
84	7937
0	152
0	905
2	1758
53	7857
0	1146
0	0
0	0
0	2
0	1
0	1
0	0
0	0
3	605
1	1331
38	3343
47	8
11	2860
0	302
0	223
0	2446
1	1144
56	3048
0	672
26	184
10	1
25	10
0	6
1	10
1	1
0	1
1	1
0	12
1	13
0	18
0	6
0	0
0	0
0	3
274	1345
3	481
5	3
4	154
54	130
145	28
0	0
17	477
0	610
39	661
88	714
34	309
21	292
15	112
0	11
33	34
0	2
0	0
0	471
0	0
0	0
0	0
0	0
0	2
2	24
150	236
0	164
0	75
0	16
0	3
231	42
0	29
0	20
9	21
3	14
1	49
4	32
1	0
0	1
1	37
0	47
8	41
1	53
0	6
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
5	30
2	19
0	15
0	32
0	32
2	20
0	37
0	37
0	37
8	9
0	21
0	35
0	35
0	17
0	13
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	2170
7	2553
0	2547
13	1241
0	851
1	263
14	376
0	136
0	16
0	113
4	436
0	209
0	201
3	153
0	57
352	1976
5	296
0	295
0	856
0	1219
3	801
1	760
0	319
39	109
0	77
1	77
0	27
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
3932	3834
1	1080
1	2693
3	560
9	515
0	0
2	558
7	549
0	449
1	24
5	14
5	174
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	85
0	176
1	151
1	89
6	13
1	24
0	0
0	0
795	218
0	70
0	190
22	382
68	1509
756	5903
30	4094
143	1112
0	767
0	95
0	567
1	71
5	227
22	64
1	426
0	574
1	957
0	36
0	12
2	446
0	0
26	2
0	2
0	1935
0	1877
0	1788
0	1120
0	1243
0	1189
0	1707
0	1741
0	1811
0	1793
2	1675
0	1733
1	1749
13	830
0	1787
5	1565
7	310
0	1068
2	85
3	334
0	132
17	107
0	72
0	7
0	14
0	92
0	24
2568	272
10	43
3	176
0	0
3	3
2	3
1	0
8	1
0	0
139	548
0	527
0	215
4	85
4	163
0	0
44	831
17	842
0	630
1	673
1	553
67	57
0	12624
2	9313
0	10678
54	5592
8	10394
0	10623
29	7748
0	9669
0	8698
0	8927
4	5008
1	2644
0	1587
0	1716
67	348
0	0
0	1135
24	1095
126	1692
4	80
0	9
16	30
19	1144
1	1131
8	498
0	3
0	1103
0	0
0	0
0	1814
0	465
0	716
0	506
0	2383
0	447
0	2388
66	2387
0	467
0	2385
0	357
0	2386
0	627
0	2384
0	1134
0	964
0	455
1	0
0	0
1	69
1	99
0	57
0	0
0	29
0	26
1	1
0	8
0	0
0	0
390	13
0	6
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	1
0	0
0	0
3	37
0	37
2	36
17	37
0	0
0	0
0	0
0	0
0	0
17	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
4	3
0	3
0	0
781	18
0	0
0	0
7	248
58	248
730	2620
24	2374
2	2066
0	1
235	567
122	7255
0	7180
3	240
0	647
2	430
0	21
9	225
0	204
0	206
0	228
0	206
3	77
0	60
0	0
0	0
0	6
0	6
0	5
0	0
0	0
0	0
0	0
0	0
13	4802
0	4774
454	4332
0	765
21	219
1	603
9	801
5	298
115	316
16	318
5	84
0	18
1	121
3	5
1	5732
0	6586
0	6707
0	6657
21	6646
0	6438
2	6495
2	6496
0	6608
0	6154
4	1902
0	5655
0	5669
0	5641
2	454
1	1
0	1121
0	1121
0	537
15	274
0	116
0	2
347	13
0	0
0	0
0	0
0	0
0	0
0	1
0	2371
0	2371
5	1318
1	1702
2	170
0	1047
2	1118
1	676
0	125
0	203
0	99
0	31
1	15
0	14
0	0
1	2
0	2
0	0
0	0
0	0
0	0
2	4
0	93
0	0
0	99
0	2
0	160
11	168
6	13
0	13
1	142
0	16
0	90
0	3
0	89
0	50
0	22
0	0
0	0
0	12
0	11
0	8
0	9
0	4
0	9
0	0
0	0
0	433
1	453
0	428
0	469
10	420
3	417
0	327
0	85
2	45
0	13
0	6
5	3
2	1676
0	1509
113	902
2	66
19	1338
7	111
0	26
1	101
0	137
0	99
96	489
4	127
0	80
0	87
0	14
0	0
7	5
0	3
2	2
436	568
7	374
2	20
0	72
0	59
0	0
0	40
0	3
0	2
0	3
0	0
0	0
0	13
0	9
0	4
0	12
0	0
0	0
0	0
0	0
0	0
0	0
0	39
0	39
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	2
0	2
0	2
0	2
0	2
0	2
2	129
2	126
1	130
1	127
0	36
0	38
0	70
12	126
1	1
0	124
6	37
4	34
0	4075
0	13457
18	1
0	9
0	13332
1	13530
10	8575
0	13470
0	4125
0	12250
0	4245
0	8329
0	2745
16	13686
0	1842
1	605
0	4075
0	13463
0	13450
0	13327
0	13454
0	13450
0	13457
3	12073
0	13477
2	2757
0	11449
0	2456
0	0
0	0
1	0
0	0
0	0
4	0
0	0
0	0
0	0
0	197
0	1928
0	1919
0	1852
0	147
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	9
0	27
0	26
2	24
0	14
0	10
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	542
0	540
2	952
0	1212
0	1097
0	1221
0	1206
0	868
0	787
1	862
0	1245
1	1216
0	1195
0	962
1	1115
0	1166
0	1003
0	1239
0	1101
0	1107
0	1043
0	1233
0	1211
0	1207
0	1296
0	1245
0	44
0	921
0	970
0	740
1	556
0	515
0	392
0	441
0	356
0	312
0	36
0	0
0	0
2386	1070
2	969
5	219
0	21
0	0
0	0
0	0
0	0
0	0
0	0
0	35
0	34
0	29
2	33
0	35
0	1
1	0
1	0
0	634
0	5712
27	5231
0	5163
0	2784
17	5592
0	3557
0	3810
0	3437
0	1391
3	888
4	1457
1	80
42	315
7	314
0	3
0	1
0	2
0	2
0	3
0	1
0	1
11	2
0	0
0	0
0	0
0	1
0	1
0	0
0	0
0	0
0	0
0	0
0	1
0	2
0	1
0	2
0	2
0	0
0	0
0	0
0	1
0	1
0	0
28	2
0	2
0	0
3	9
0	5
0	4
0	0
0	0
0	0
0	0
0	0
0	0
226	18958
350	10532
7	20448
4	19242
12	19199
7	17025
1	1
1	39
2	34
1	36
0	11
0	4
1	4
0	4
0	2
1	5264
2	5271
1	5502
0	125
152	1052
6	123
0	965
448	2841
0	730
0	648
6	1122
1	1382
19	1315
0	899
3	295
1	2187
0	1014
0	476
0	430
0	467
1	135
2	412
3	19
0	221
3	249
0	100
0	156
0	155
0	113
0	17
16	13
2	41
0	11
0	1162
1	1007
1	1096
0	742
18	291
8	102
21	315
5	60
2	18
725	12
12	0
0	0
0	0
0	0
1	0
1	8548
6	274
16	2486
289	8679
0	126
159	4190
0	2415
0	2100
12	1968
22	1021
1	353
11	990
0	755
0	2437
230	1093
0	736
25	421
0	284
1	25
11	148
2	18
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
6	5
0	3
0	2
0	2
0	1
0	1
0	1
0	1
0	1
0	1
0	1
0	0
0	1
0	1
0	1
0	1
0	0
0	0
0	0
0	59
0	58
0	51
3	55
0	11
0	7
3	5
0	1
0	4
1	2
0	0
0	0
0	196
0	194
1	6
0	21
2	40
0	3
0	9
0	0
0	0
0	0
0	0
0	0
0	0
1	104
0	108
115	118
1	103
0	109
0	21
0	15
0	15
0	8
0	16
0	0
0	0
0	0
0	0
0	0
0	0
0	122
0	94
1	76
0	228
1	49
73	159
0	2597
669	2670
3	128
0	2164
0	1418
0	148
0	99
0	212
8	311
0	426
12	74
3	121
1	6
9	85
17	168
0	0
0	629
0	4410
0	92
4712	4476
0	0
140	10766
37	10779
0	5313
0	1188
0	6
0	0
29	0
0	0
0	0
3	2
3	2
0	0
0	0
0	0
0	0
705	1348
1	1257
0	60
5	51
18	0
0	0
0	734
1	869
7	1955
0	557
0	315
3	1493
30	1470
2	1011
0	162
0	168
5	180
0	815
0	164
0	100
0	94
0	87
5	0
26	1
0	7
3	6
38	7
10	2
3	0
1	5
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	83
0	9
38	2982
0	2787
17	3161
2123	4212
13	871
1	52
