UniqueCount	AmbigCount
7	417
1	54
0	115
2	172
13	290
19	9
0	0
21	0
0	149
0	104
21	144
0	144
0	12
0	140
0	1
5	25
164	1611
30	1723
24	1257
0	938
16	26
0	152
13	238
14	33
142	278
0	128
64	89
0	53
3	2
0	0
81	699
14	256
3	80
1	411
7	349
4	2440
0	4036
0	4030
0	3006
1	874
0	3384
0	4238
0	3015
186	2650
40	1753
2	2768
0	4026
1	3062
0	2706
0	3402
0	3630
0	1030
5	534
17	381
1	2818
0	582
0	1041
0	1010
7	726
0	740
0	1263
0	75
23	299
7	1412
3	743
3	760
0	1128
1	1000
1	1000
1	43
8	20
0	596
0	1081
2	811
14	497
0	594
2	582
0	303
1	271
0	255
0	268
0	19
0	29
5	6
0	0
60	0
14	354
722	477
4	147
39	0
6	1925
53	1825
1	304
0	479
12	119
0	92
10	165
0	0
0	2
0	2
0	2
0	2
0	2
0	0
0	0
0	0
0	0
0	0
12	2943
7	2842
362	2845
102	2963
31	246
6	83
0	0
0	4272
69	5469
37	4344
66	2761
14	9196
2	5676
12	6746
0	7418
1	2624
18	3700
9	1116
3	1112
13	1025
3	1207
0	2196
61	269
6	692
11	111
8	359
2	967
0	1180
0	1124
2	962
4	1061
0	1122
0	1179
0	1179
0	903
0	1174
0	98
0	1173
1	895
0	1175
0	76
1	975
0	1100
0	1095
0	398
649	2476
3	1451
139	1900
81	141
99	1040
2	346
0	14
152	22
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	6
0	20
2	26
0	2
3	268
0	0
5	1
8	1854
0	1394
249	1671
7	171
83	1118
116	801
0	12
0	3
4	13
0	2839
32	2238
0	2705
0	2390
11	2592
2	77
0	331
4	631
3	4
0	4
23	1
580	3485
34	2530
0	987
1042	274
3	13
41	13
0	0
680	0
50	0
103	0
79	1719
2	1627
0	1763
0	1752
0	1434
5	1618
0	1699
59	72
0	155
20	1668
7	153
0	1325
1	94
1	25
3	198
0	1729
4	1117
0	127
0	1506
14	1377
19	38
27	56
1	1371
12	229
16	40
0	96
20	232
1	485
0	443
16	288
0	119
1	105
1	4
0	38
14	28
5	30
0	28
0	19
0	22
0	19
9	10
0	9
85	4481
0	4096
0	3957
0	3773
1	3518
0	3363
0	3361
0	3363
0	794
12	0
10	729
13	7413
1	7355
26	2489
20	734
2	0
0	0
0	37
110	3520
0	3152
2	915
6	2444
2	2911
0	2470
0	2940
0	3141
0	2874
0	2824
61	133
3	402
4	183
0	24
4	482
4	34
2	155
8	640
7	515
9	434
5	115
1	33
9	14
339	2730
0	1
2	1
0	0
0	0
10	678
21	112
5	630
0	475
26	7728
5	7649
271	7061
8	3547
20	75
0	1331
7	773
0	393
40	1246
6	454
12	339
1	953
39	1250
4	820
32	778
16	384
1	13
74	24009
0	21932
142	24997
50	3617
2	6748
6	2580
16	4141
0	2096
0	28
0	574
0	7
0	6
0	3
1	3
0	3
0	3
10	5
0	3
0	2
0	2
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	1
0	1
0	1
0	1
0	1
0	1
0	1
0	1
0	1
0	0
0	1
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
12	321
0	27
0	8
0	9
0	9
0	3
0	292
1	6
0	263
0	19
0	43
0	23
0	42
0	23
0	69
0	51
0	30
2	14
0	7
0	41
0	2
0	278
0	66
0	205
0	170
0	23
181	0
10	0
3	0
9	298
8	297
5	543
0	690
0	410
163	456
0	362
0	644
1	531
2	531
11	523
0	232
0	487
0	1
2	0
0	0
5433	195
1	0
0	63
14	129
0	0
0	0
0	98
1	99
25	97
0	18
38	30
1	22
160	75
1	87
22	3
2	11
0	2
1	0
281	11
0	11
14	0
36	4999
0	798
4	6329
0	2123
9	130
7	3771
23	1750
638	2955
14	1030
4	630
0	667
0	536
0	500
1	127
0	45
1	23
1	18
0	7
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
13	1068
0	919
0	691
1	160
11	44
11	26
19	31
2	136
0	278
7	83
1	2
5	29
0	0
0	14
0	14
1	84
0	7
58	57
7	44
42	116
2	5
0	235
1	300
18	300
0	300
2	249
22	697
0	514
7	182
0	198
81	244
77	598
0	619
0	72
4	202
1	0
1	108
1	11
3	0
1	0
1	83
0	85
0	403
0	394
0	429
0	401
0	138
0	424
0	116
0	28
0	22
1	34
0	387
2	19
5	362
0	14
1	16
0	6
0	6
0	2
4	3
0	0
0	0
0	0
0	0
22	1
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
308	774
0	774
4	751
1	132
4	57
0	87
84	555
8	0
238	277
16	223
2	36
1	200
0	24
0	29
5	3
0	0
0	13
0	8
0	13
0	7
0	13
0	3
0	1
314	1955
0	1955
157	1290
104	1291
285	98
9	625
1	283
0	156
0	74
0	481
0	396
0	153
0	508
0	464
0	226
0	464
0	474
0	170
0	180
0	198
0	185
0	477
5	142
2	14
0	192
0	73
30	0
0	0
1	151
0	42
0	475
0	358
0	501
10	1000
0	271
0	13
0	568
0	15
0	667
8	731
1	798
0	784
0	379
0	548
0	473
2	419
0	451
3	639
0	465
0	98
0	145
0	49
0	391
0	354
6	63
0	322
0	22
0	0
37	30
4	52
16	54
3	44
0	26
0	42
1	10
2558	549
8	549
6	178
9	0
32	0
0	1301
2	1501
0	1558
2	1530
0	1397
0	1499
5	1498
2	1419
0	1401
0	1480
2	1381
0	1484
0	1505
0	1244
0	1287
0	1306
3	43
1	983
0	450
4	962
2	71
0	115
2	567
0	321
1	212
4	162
0	53
1	487
5	460
11	448
1	456
1	455
0	473
1	453
0	450
6	17
2	80
17	1655
61	1625
4	1743
0	1646
0	1608
0	1554
0	1564
0	1575
4	1584
9	848
0	103
0	13
0	22
88	41
17	42
2	7
1	16
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
4	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
12	8
3	8
0	0
2	162
11	162
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	328
7	349
0	1248
25	1411
2	1351
2	1130
6	48
2	61
36	64
0	710
3	73
0	2573
0	2790
2	27613
0	27421
0	27531
21	123
0	414
0	6
31	188
0	0
0	1743
1	241
3	1281
1	26317
0	3527
0	3
0	4992
0	26332
1	1122
1	13893
0	28315
0	2058
1	25805
17	3796
1	2199
0	7973
1	26420
2	1560
5	1888
60	25463
12	1355
0	78
3	27353
0	27528
0	6968
0	8323
3	1257
1	17
12	25565
3	1004
0	8866
101	17483
0	527
16	55
3	2223
11	21765
15	19132
0	21873
1	9
0	1
0	9
0	4
0	8
0	0
2	8839
22723	26348
213	25873
2	25077
1	18075
0	16017
1	8902
15	8889
2	0
1	0
60	312
0	0
17	18
54	303
0	1
4	1
0	42
6	32
2430	4645
1	170
49	4483
31	1454
4	11
3	8
0	11
0	0
203	0
0	1004
0	1036
0	946
0	943
0	943
0	887
0	887
0	1036
0	515
0	3
2	0
1	0
0	0
0	0
1	0
0	0
0	0
2	138
29	103
0	11
0	12
0	18
0	2
0	1
0	44
1	25
0	0
1	55
0	9
0	21
0	22
0	29
0	10
0	0
0	0
0	44
0	49
0	40
8	54
0	39
0	42
0	40
0	36
0	30
0	14
1	29
0	19
0	17
0	26
0	21
1	1
1	17
0	19
0	13
4	16
0	5
2	63
2	84
0	94
0	94
0	94
0	84
0	95
0	94
0	94
0	93
0	95
0	95
0	95
0	95
0	94
0	69
0	78
1	17
0	6
0	12
0	4
0	5
0	0
0	4
0	4
0	3
0	4
0	3
0	0
1403	238
2	196
3	92
0	17
1	32
0	0
0	0
0	0
0	0
0	0
0	0
30	1703
24	629
19	570
1	401
256	936
92	384
0	633
1	254
0	1494
53	1440
0	237
0	191
0	94
660	113
0	113
136	444
3	1
15	363
55	101
0	234
5	184
20	172
0	42
1	1581
0	5441
0	5155
1	3810
8	4200
2	4766
0	4689
0	4761
10	4763
28	2596
0	3903
3	4479
12	5085
0	3091
3	3449
0	1020
0	827
204	881
1	357
0	825
0	226
0	727
1	539
2	539
2	344
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	0
3	309
73	203
4	327
13	457
1	156
6	270
3	276
4	196
0	127
0	155
6	115
0	103
2	7
0	55
0	32
0	8
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	0
5	0
3	0
2110	352
61	352
4	64
19	0
0	210
0	27
0	210
0	210
2	207
0	5
0	3
0	3
0	1
0	0
320	177
206	197
80	201
0	51
0	53
0	2
0	2
0	7
0	0
1	5633
112	1135
42	8533
3	5698
213	8337
2	2404
1	8257
0	6779
3	2130
4	4098
0	0
39	0
12	0
0	0
0	7
79	41
1	32
0	21
1	16
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	19
0	19
0	14
0	5
0	0
0	1632
8	1633
9	1540
0	26
0	500
0	818
0	50
1	369
2	32
0	82
0	5
0	4
0	4
0	44
1	133
0	132
0	3
0	17
0	6
0	10
1	0
0	0
0	0
0	0
0	0
1	0
1	0
0	0
0	0
0	0
0	0
0	75789
89	59635
2	66258
0	69438
15	57497
0	15000
0	17809
0	15086
9	11337
3	11095
4	5410
1	3937
1	3944
15	8383
72	8715
2	4
0	0
5	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
1	0
4011	1291
32	128
128	1161
0	1130
0	1130
0	1130
1	1131
0	999
0	835
0	379
1	0
201	9
2	0
0	9
21	0
0	0
0	0
0	0
0	0
0	4
1	10
0	10
0	10
0	4
0	6
2019	2251
5	2143
0	1199
331	248
0	152
0	248
0	198
16	0
88	23
0	23
1	9
1	0
0	0
0	0
1263	772
7	0
59	1373
459	372
2	1233
2	1
2	140
312	11164
0	10872
9	5
20	5710
10	218
26	354
344	0
0	0
0	0
27	24787
1	23967
16	9604
1300	22194
35	25264
3	997
0	0
0	0
0	0
282	485
41	488
8	227
0	168
0	0
1	0
5	245
1347	1038
0	1006
33	802
0	112
2	0
23	355
0	819
579	911
0	46
0	30
7	0
0	0
0	0
0	80
1	14
1	14
78	2559
1	3153
1	3152
35	193
0	30
1	286
8	203
0	126
7	332
0	45
0	0
1	0
0	0
0	931
0	916
0	838
1	47
0	534
0	525
0	510
0	512
0	828
0	705
0	4
1	38
0	687
0	683
0	679
0	0
0	4
0	12
0	20
0	20
0	113
0	6
0	0
0	21
0	15
0	0
1	0
3	1
0	0
0	0
0	0
0	0
0	4709
29	72
4185	11664
9	2063
1	3180
2	3276
10	3617
5	620
3	4203
4	845
5	0
0	94
0	47
0	258
2	51
0	1
60	349
0	8
30	134
1	157
1	182
0	1
2029	418
6	251
45	422
0	0
1	1
806	187
5	186
1	0
0	0
0	0
12	109
0	1
0	2
20	106
0	0
8	91
0	18
0	14
0	0
1	0
0	0
24	183
1	240
0	284
3	7
7	251
0	0
1	2147
0	10113
0	3312
4	3637
7	4690
1	1164
7	2330
11	2615
32	13165
0	3904
5	2150
1	7299
0	3645
1	2788
0	3273
0	3577
1	2239
1	3785
2	554
0	1650
1	1222
0	1223
0	811
1	374
0	424
0	117
0	122
0	1080
7	2859
0	1767
0	553
18	145
12	148
2	1054
3	191
0	200
66	241
0	241
0	0
0	0
6	0
0	0
7	1132
1966	3208
4	383
0	699
0	2023
12	639
2	4875
170	5294
99	1689
3	123
51	327
1	453
1	107
2	38
16	4
11	213
0	460
6	0
18	9
1	9
9	3985
2880	4276
5	669
4	617
6	440
30	289
0	50
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1258	224
1	184
1	72
44	50
0	0
0	0
0	0
3	1
0	0
0	1
0	0
0	3
0	0
0	2
0	2
0	1
0	1
0	0
0	0
0	455
0	107
0	565
2	580
8	205
0	171
0	465
0	98
12	88
124	246
0	107
0	203
0	1198
8	1198
0	794
0	732
0	786
1	440
12	532
14	459
8	139
19	1
2	576
2	347
1	332
15	25
4	894
0	414
1	788
0	542
0	283
0	473
0	281
0	382
0	169
22	116
0	2
0	2
0	1
0	1
0	0
0	0
0	0
0	0
0	0
0	3182
0	3149
0	3144
0	3160
0	968
0	731
0	954
0	921
0	655
0	711
0	513
0	173
2	179
1	149
0	148
28	96
0	40
0	46
4	0
2	2317
0	2380
8	66
26	900
2	814
1	190
4	184
19	239
11	92
11	48
0	2
0	2
0	0
0	0
0	0
0	0
0	0
0	3
0	3
1	3
2	2
0	3
0	3
0	0
0	0
929	2987
0	2954
38	2460
0	1215
28	523
1806	3876
0	752
8	833
1	302
0	620
1	238
15	2052
0	0
0	9587
0	9584
2	9712
26	2695
5	9834
0	4802
0	427
0	353
0	730
0	9574
0	9803
0	9235
51	1475
1	9014
0	8961
0	9573
2	184
0	9637
0	45
0	527
1	9629
0	9690
0	10126
0	9689
0	9692
0	9807
2	521
1	9187
0	476
7	8265
71	7775
22	5658
1	5231
0	0
2	595
226	1090
41	819
7	660
5	86
22	350
3	237
0	0
0	0
0	0
0	7
0	7
0	2
0	6
0	5
0	0
0	0
0	0
0	0
8	2410
0	163
2	2303
0	49
0	0
0	0
0	0
1	2315
0	2334
0	3
0	10
0	1923
0	657
1	638
0	187
1	40
7	32
0	1193
0	1226
0	541
0	2
0	48
0	48
0	642
0	26
1	56
0	9
0	0
1	30
3	30
0	3
76	14
0	5
6	13
2	4
0	0
0	0
0	0
0	0
0	0
0	0
3	0
0	0
0	0
0	0
0	0
3	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	290
0	279
0	0
0	290
1	56
0	62
0	173
0	146
23	85
2	95
1	75
0	0
0	0
0	0
0	2874
0	22
2	543
0	2870
0	275
0	22
0	6
85	2968
1	2938
0	8
0	104
0	96
0	84
0	15
0	0
0	0
0	48
0	48
4	52
0	47
4	164
0	15
0	164
0	47
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	0
0	10
0	10
0	4
1	1
0	1
0	1
0	414
1	389
0	75
20	407
0	441
1	395
0	0
0	0
0	0
1	0
0	9
0	9
0	8
0	2
0	7
0	1
0	1
0	1
0	0
0	0
0	0
0	0
0	0
0	5
0	4
0	5
0	5
0	0
0	0
0	5
0	2
0	2
0	0
0	0
1	0
0	0
12	6
1	6
7558	1402
0	1399
0	25
2	27
0	4
0	11
0	0
0	0
0	0
0	2
0	2
0	1
0	0
14	643
0	702
3	493
1	583
1	106
0	349
0	257
0	238
0	180
1	126
0	44
4	343
2	1474
0	1494
1	375
0	1525
3	200
0	30
0	11
3	67
1	135
0	0
12	0
1140	1
2	0
4	6
0	0
0	0
2486	892
0	91
1	21
0	470
1	26
5	0
1	704
0	0
14	6125
56	5836
4	339
1	5839
15	1463
0	0
0	0
0	0
56	10
2	8
0	2
0	0
0	0
0	0
0	2
0	2
0	1
0	1
0	45
0	1
0	2
0	3
0	1
0	45
0	4
7	8
0	19
0	2
0	6
0	55
119	7689
0	2433
0	0
127	0
6	634
5370	872
0	136
0	223
1	188
3	237
0	0
4	241
0	277
0	1533
3	1230
2	1401
0	280
21	11
0	141
4	54
14	73
0	29
4	265
0	170
1	67
0	358
0	214
0	0
0	0
0	0
0	0
0	0
0	0
0	137
1	136
0	144
0	151
0	16
1	27
0	19
20	142
5	4
7	147
2	19
0	115
0	163
0	42
0	0
0	22
0	22
0	22
0	23
0	23
0	23
0	23
0	23
3	23
0	18
0	20
0	20
0	19
0	0
0	15
0	0
0	0
38	31
0	5
0	11
0	15
0	0
0	0
0	0
0	322
61	322
0	125
2	52
8	36
0	37
4	2
0	2
2	1
242	0
55	2
7	2
1	0
1577	637
9	430
0	430
2	207
0	8
35	1468
152	7995
1	520
66	8043
0	71
0	627
0	1427
41	7987
0	845
0	0
0	0
1	1
0	0
0	0
0	0
0	0
0	486
1	1202
20	3315
8	4
6	2902
0	333
0	257
0	2510
1	1004
74	2988
0	540
10	142
12	0
31	24
0	20
2	21
2	4
1	1
0	0
1	36
7	16
0	23
0	7
0	0
0	0
0	0
783	1698
6	1007
29	17
6	329
108	251
260	78
0	0
17	567
4	741
33	793
117	879
35	375
24	389
11	145
0	6
68	105
0	3
0	1
0	1190
0	0
0	0
2	0
0	0
1	3
0	37
195	361
0	281
0	129
0	53
0	15
154	48
0	39
5	25
21	28
4	26
2	59
1	39
1	1
0	0
1	122
0	131
28	117
2	136
4	23
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	25
2	42
0	16
0	26
0	27
0	19
0	29
0	29
0	29
10	14
0	23
0	27
0	28
0	42
0	16
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1209
3	1438
0	1442
5	600
0	412
1	147
8	253
0	87
1	16
0	70
3	269
1	83
0	81
1	83
0	46
607	6735
9	1355
0	1349
6	2646
0	4145
3	2957
0	2933
2	1037
172	402
0	264
6	259
2	125
3	0
0	0
0	0
0	1
0	0
0	1
0	1
0	0
0	0
1	3
20	6
0	1
0	2
0	1
0	0
0	0
8287	10064
0	2340
30	7723
9	1577
30	1454
0	2
0	1584
35	1559
0	1156
4	41
3	43
19	491
0	0
0	0
0	0
0	0
0	1
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	395
0	827
3	739
0	343
3	38
11	71
0	0
0	0
517	99
0	34
1	95
14	388
84	1439
1912	9214
116	4734
94	940
0	587
1	112
0	827
1	101
14	328
54	62
5	671
11	1585
0	2869
0	125
0	48
7	1661
0	1
60	7
1	7
0	6192
1	5829
2	5770
3	3162
0	3550
2	3392
0	5389
0	5528
0	5698
0	5733
5	5526
0	5401
3	5495
12	2425
0	5731
6	5022
8	1078
0	3722
2	163
5	870
0	180
22	285
0	200
0	58
2	77
0	378
0	150
3112	253
4	46
11	206
1	0
20	10
6	17
0	3
26	6
0	0
475	2059
1	1914
0	689
14	325
1	653
0	0
103	1899
30	1919
0	1404
3	1546
7	1225
147	110
2	16964
0	12265
0	14226
36	5326
1	12389
0	12504
12	9324
0	11881
0	11038
0	11763
2	5829
1	4096
0	2964
1	3095
43	482
0	0
0	2832
46	2560
531	4176
7	231
1	47
16	94
65	2882
2	2824
11	1426
1	3
0	2701
0	0
0	0
0	228
0	42
0	73
0	44
0	224
0	38
0	224
12	224
0	42
0	224
0	22
0	224
0	69
0	224
0	1606
0	1114
0	44
8	1
6	0
11	660
8	891
1	457
0	5
1	274
6	211
0	41
1	80
0	0
0	0
871	12
0	12
3	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	1
0	0
0	0
0	1
0	0
0	1
0	1
0	8
0	8
0	0
0	0
8	55
0	55
0	50
17	50
0	6
0	6
0	3
0	2
2	0
4	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
3	1
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	1
0	1
0	1
0	1
0	1
0	1
0	1
0	1
0	1
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
3	1
0	1
0	0
2357	2
0	0
0	0
36	552
198	552
459	1561
8	1376
0	1346
0	0
1091	1592
345	29712
0	29417
4	1148
2	2983
6	2041
0	33
16	610
0	581
0	582
0	623
0	582
3	276
5	228
0	11
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
31	12855
1	12766
581	10987
2	1610
41	621
4	1611
20	2855
5	1188
252	1147
91	1219
20	336
0	31
2	515
6	14
1	10868
0	12596
0	12855
0	12783
6	12779
2	12406
12	12420
4	12545
0	12668
0	11851
12	3283
0	11156
0	11132
0	11106
12	1063
0	2
0	2344
0	2344
0	1084
33	548
0	228
0	9
118	34
0	0
0	0
0	0
1	0
0	0
2	0
0	325
0	320
2	206
0	257
0	20
0	163
0	176
0	118
0	16
0	41
0	11
0	8
0	5
0	5
0	0
0	0
0	0
0	0
0	0
0	0
0	0
9	6
1	69
0	0
0	288
1	7
0	454
18	496
32	39
0	39
1	398
5	70
0	281
0	16
0	259
1	116
0	49
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	188
0	198
0	191
1	207
1	188
3	190
0	153
0	34
0	23
0	6
0	2
0	1
6	5807
0	5209
280	2569
0	249
35	4613
3	483
0	55
0	362
0	522
0	428
329	2272
10	470
6	334
0	391
1	73
0	0
108	28
0	21
15	7
1287	1134
10	606
1	22
0	183
0	164
0	3
0	69
0	13
1	4
0	22
0	11
0	4
0	51
0	38
0	22
0	26
0	0
0	0
0	0
0	0
0	0
0	0
0	59
0	59
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	289
0	273
1	305
1	302
0	72
0	79
0	177
44	298
0	7
3	293
19	69
32	59
0	5088
0	17984
9	0
0	27
0	17724
0	18074
4	9956
1	18020
0	5177
0	16748
0	5787
0	9267
0	3680
17	18701
0	2827
0	1330
0	5087
0	18017
0	17967
0	17724
1	17967
2	17963
2	17970
3	16291
0	18063
0	3311
0	14996
0	2958
0	0
0	0
1	0
0	0
0	0
0	0
0	0
2	0
0	0
6	589
0	3658
0	3618
0	3447
0	452
3	0
0	1
0	1
0	0
0	258
0	266
0	278
0	322
0	270
1	270
4	278
0	261
0	264
0	334
0	278
0	276
5	143
0	100
0	2
0	2
0	3
0	2
0	2
0	3
0	3
0	3
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	3
0	4
0	4
0	3
1	3
0	1
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	2764
0	2772
30	3762
0	5062
0	4696
0	5081
0	5073
0	3901
0	3441
2	3895
0	5219
0	5125
0	5191
0	4058
0	4641
0	5153
0	4356
0	5230
0	4519
0	4508
0	4148
5	5154
0	5057
0	5074
0	5530
0	5121
1	196
5	3420
3	3756
0	2672
2	1760
0	1703
1	1403
0	1689
1	1050
0	849
0	26
0	0
0	0
1975	1215
1	1165
1	308
0	31
0	0
0	0
0	0
2	0
0	0
0	0
0	97
0	76
0	75
18	88
0	97
0	2
1	0
9	7
1	731
0	9730
31	8982
0	8868
0	4791
56	9440
2	5587
0	5478
0	5202
0	2357
12	1383
1	2544
0	239
54	417
10	417
0	4
0	3
0	3
0	4
0	3
0	3
0	2
15	4
0	1
0	0
2	0
22	120
0	117
2	40
0	33
0	32
0	5
0	0
0	11
0	12
0	1
0	6
0	6
1	2
0	1
0	1
0	0
0	0
0	0
649	13
2	13
1	0
35	63
1	42
1	21
0	0
0	0
0	0
0	0
0	0
0	0
903	63411
277	43817
64	72055
21	65618
17	65453
0	54083
1	1
8	122
7	104
4	122
5	30
0	16
0	3
0	16
1	1
3	3530
0	3504
2	3677
1	84
320	1764
13	172
0	1645
431	2165
1	597
0	555
2	914
2	1063
13	962
0	766
12	196
3	1602
0	736
0	387
0	355
1	381
0	112
0	341
4	21
1	185
1	205
2	66
0	111
0	107
0	73
1	10
9	16
1	27
0	4
0	2034
8	1549
1	1903
0	1169
10	439
1	252
17	595
2	116
2	21
6566	2
63	0
4	0
0	0
0	0
1	0
0	14051
4	712
30	3540
667	14368
0	182
387	8512
1	5204
1	4324
30	4120
71	2341
1	988
17	2127
4	1310
0	4690
569	1972
0	1172
61	753
2	462
3	77
15	349
4	38
0	0
0	0
0	1
0	1
0	0
0	0
0	0
0	0
6	2
0	0
0	0
0	0
0	0
0	34
0	34
0	35
0	17
0	36
0	19
0	2
0	35
0	36
0	20
0	19
0	4
0	0
0	0
1	316
0	309
0	277
6	305
1	46
0	36
0	31
0	2
1	8
0	9
0	2
0	0
0	1821
2	1799
0	61
0	194
10	347
0	41
5	40
7	0
0	5
0	5
0	2
0	5
0	4
2	360
0	359
615	402
5	360
0	360
0	80
0	53
0	52
0	15
0	38
0	0
0	0
0	0
0	0
0	0
0	0
0	576
0	448
5	444
0	1094
1	364
275	798
0	6572
2050	6711
19	671
0	5475
5	3855
0	551
0	380
0	520
14	804
0	1114
55	260
22	342
3	39
2	168
30	286
0	0
0	617
1	5711
0	174
4684	5674
0	0
43	2228
9	2233
0	1090
0	242
1	5
0	0
13	0
0	0
0	0
2	0
1	0
1	0
0	0
0	0
0	0
966	1758
2	1663
3	78
2	71
18	0
3	0
0	1773
2	2117
24	4605
