UniqueCount	AmbigCount
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	13
0	13
0	4
0	3
0	1
0	2
0	356
0	331
0	86
10	349
0	391
0	344
0	0
0	0
0	0
2	0
0	2
0	2
0	2
0	0
0	2
0	0
0	0
0	0
0	0
0	0
0	0
3	0
0	0
0	2
0	2
0	2
0	1
0	0
0	0
0	1
0	1
0	1
0	0
0	0
1	0
0	0
6	2
0	2
6141	1103
1	1102
0	15
2	17
0	0
0	6
0	0
0	0
0	0
0	0
1	1
0	0
0	1
16	524
0	588
2	433
2	505
0	109
0	311
0	209
0	197
0	151
0	114
0	45
3	332
0	1368
0	1367
0	380
0	1414
2	201
0	30
0	12
2	90
2	119
0	0
13	0
1095	0
2	0
2	4
0	0
0	0
2673	880
1	96
0	14
0	475
3	28
3	0
0	671
0	0
6	5137
54	4940
2	278
2	4891
4	1210
0	0
0	0
0	0
46	5
3	3
0	2
0	0
0	0
0	0
0	0
0	2
0	1
0	0
0	31
0	0
0	0
0	1
0	1
0	31
0	2
6	6
0	15
0	0
0	3
1	61
121	6387
0	1851
0	1
94	0
0	730
5705	908
0	173
0	279
0	225
4	176
0	0
2	180
0	206
0	1227
1	931
0	1137
0	222
12	7
0	91
3	45
15	55
1	23
5	214
0	140
1	60
1	352
0	190
0	0
0	0
0	0
0	0
1	0
0	0
0	204
2	198
0	216
0	223
0	22
2	30
1	15
16	125
0	4
3	130
7	28
0	87
0	133
0	31
0	0
0	25
0	23
0	23
0	27
0	24
0	23
0	26
0	27
2	23
0	17
0	24
0	24
0	20
0	0
0	16
0	0
0	0
58	27
0	2
0	15
0	10
0	0
0	0
0	0
0	302
52	302
0	132
2	64
5	42
0	58
10	2
0	1
1	2
214	0
66	3
3	3
0	0
1362	572
6	412
0	412
1	160
0	4
35	1231
117	7066
0	440
49	7107
0	40
0	519
0	1183
34	7061
1	719
0	0
0	0
0	0
0	0
0	0
0	0
0	0
4	447
2	1072
18	2942
13	6
8	2571
0	264
0	197
0	2233
2	877
72	2641
0	489
19	130
15	0
25	18
0	13
2	15
2	1
0	0
1	0
1	10
1	16
0	24
0	9
0	0
0	0
0	0
723	1817
9	1193
36	16
8	342
107	270
254	74
0	0
12	465
1	590
34	632
124	717
35	301
28	308
10	139
0	5
57	86
0	1
1	0
0	1171
0	0
0	0
3	0
0	0
1	1
2	61
136	268
0	209
0	118
0	51
0	17
133	35
0	24
1	10
14	18
4	12
1	45
3	32
5	0
0	1
2	83
0	112
15	98
0	124
2	18
1	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	27
3	35
0	20
0	36
0	36
0	21
0	36
0	36
0	36
2	19
0	28
0	36
0	36
0	33
0	19
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	802
3	994
0	986
5	429
0	284
1	86
5	157
0	48
0	10
0	42
3	174
0	54
0	43
1	58
0	32
527	5987
5	1183
0	1181
3	2463
0	3724
5	2548
0	2524
2	880
172	453
0	304
3	285
1	132
0	0
1	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
2	3
12	9
0	2
0	4
0	3
0	0
0	0
6854	8548
0	1996
23	6550
11	1365
35	1245
0	2
0	1350
36	1333
1	1041
1	30
6	38
16	442
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	400
0	813
1	734
0	346
5	43
9	84
0	0
0	0
492	87
0	35
0	83
15	357
106	1384
2233	10185
111	4710
123	897
0	559
2	91
0	859
0	154
14	378
42	55
4	745
13	1800
0	3509
1	112
0	54
4	2283
0	4
43	2
1	2
0	5737
4	5410
1	5317
1	2858
0	3243
5	3069
0	4970
0	5073
0	5226
0	5297
1	5101
0	4950
2	5044
7	2197
0	5300
2	4590
8	919
0	3447
2	181
1	784
0	178
22	257
0	170
0	53
2	87
0	358
1	136
2886	300
5	79
2	220
0	0
14	3
2	4
2	0
15	1
0	0
450	1992
1	1843
0	652
8	290
0	594
0	0
101	1574
30	1585
0	1126
2	1241
5	1022
61	86
1	15433
1	11280
1	12886
46	4878
4	11277
1	11345
4	8593
0	10768
0	9941
0	10733
0	5256
0	3873
0	2918
0	2909
35	488
0	0
0	2882
31	2519
431	3986
7	200
2	30
21	63
52	2891
2	2876
6	1241
4	5
0	2743
0	0
0	0
0	219
0	38
0	71
0	44
0	230
0	32
0	230
11	230
0	38
0	230
0	22
0	230
0	70
0	230
0	1540
0	1090
0	38
10	0
1	0
12	625
10	842
0	437
0	12
0	253
9	174
6	50
1	48
0	0
0	0
748	11
0	11
3	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	4
1	4
0	0
0	0
6	49
0	49
1	46
16	45
0	7
0	7
0	1
0	1
2	0
7	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1913	2
0	0
0	0
37	479
200	479
365	1228
11	1079
0	1086
0	0
940	1501
349	26189
0	25934
6	983
2	2573
12	1775
0	32
21	650
0	605
0	605
0	657
0	605
10	294
6	255
0	12
0	0
0	1
0	1
0	1
0	0
0	0
0	0
1	0
0	0
30	11954
1	11870
560	10289
1	1512
28	587
4	1471
27	2568
2	1124
265	1162
81	1229
17	306
0	34
2	488
4	11
0	10575
0	12261
0	12524
0	12454
5	12456
0	12072
11	12089
11	12198
0	12349
0	11497
7	3121
0	10817
0	10786
1	10777
12	1007
0	0
0	2304
0	2304
0	1110
32	568
0	234
0	6
66	30
0	0
0	0
0	0
0	0
0	0
1	0
0	332
0	328
1	207
0	251
1	20
0	173
0	179
0	123
0	24
0	37
0	16
0	13
0	8
0	8
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	5
0	76
0	0
0	283
0	5
0	464
21	496
39	36
1	36
2	417
15	55
2	277
1	13
0	269
4	116
0	36
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	218
0	229
0	213
2	236
2	215
2	216
0	166
0	43
0	16
0	4
1	1
1	1
5	5534
0	4998
206	2366
1	217
49	4380
6	465
0	47
1	326
0	517
0	410
364	2255
6	448
4	372
0	448
2	100
0	0
99	35
0	29
21	8
1802	1436
7	774
1	31
0	223
3	168
0	4
0	83
1	28
0	6
0	38
0	13
0	4
0	83
0	69
0	45
1	11
0	0
0	0
0	0
0	0
0	0
0	0
0	50
0	50
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	245
1	234
3	267
0	263
0	57
0	71
1	151
38	253
1	3
0	248
24	65
34	50
0	4726
0	16146
5	0
0	18
0	15885
0	16231
5	8915
0	16185
0	4808
0	15004
0	5333
0	8324
1	3377
14	16755
0	2593
1	1127
0	4731
0	16187
0	16139
2	15884
5	16141
4	16135
1	16146
3	14660
0	16205
2	3094
0	13428
0	2767
1	0
0	0
0	0
0	0
0	0
1	0
0	0
1	0
0	0
2	525
0	3002
0	2954
0	2810
0	407
2	1
0	1
0	1
0	0
0	231
0	241
0	248
0	277
0	241
0	240
1	249
0	232
0	237
0	285
0	249
0	245
3	113
0	93
0	0
0	1
0	1
0	1
0	0
0	1
0	1
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	5
0	4
0	3
1	3
0	1
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	2706
0	2697
23	3698
0	4979
0	4625
0	4996
0	4990
0	3866
0	3368
1	3829
0	5086
2	4941
1	5028
0	3957
0	4466
0	5009
0	4237
0	5097
0	4380
0	4369
0	4043
6	4968
0	4860
0	4873
0	5367
0	4973
0	208
4	3263
1	3604
0	2597
0	1764
0	1644
0	1297
0	1593
1	991
0	836
0	34
0	0
0	0
1832	1246
0	1183
7	343
0	43
0	0
0	0
0	0
1	0
0	0
0	0
0	196
0	164
0	152
25	186
0	196
0	7
1	0
10	1
0	637
0	8803
26	8154
0	8034
2	4356
42	8500
4	5138
0	4945
0	4642
0	2088
10	1184
3	2224
0	190
41	361
11	361
0	4
0	4
0	3
1	4
0	3
0	2
0	2
14	3
0	0
0	0
0	0
41	136
4	131
0	47
0	38
0	38
0	2
0	0
0	8
0	9
0	2
0	4
0	3
1	1
0	0
0	0
0	0
0	0
0	0
618	9
1	8
0	0
37	90
0	55
1	35
0	0
0	0
0	0
0	0
0	0
0	0
863	55777
186	38893
33	63416
14	57621
13	57470
2	47454
0	1
10	94
10	80
3	99
3	31
0	20
1	2
0	21
0	3
0	3073
0	3046
4	3209
1	82
283	1527
19	135
0	1435
329	1788
0	544
0	424
1	717
0	887
6	806
0	652
3	133
4	1352
0	603
0	344
0	310
1	341
0	89
0	297
2	9
0	168
0	191
0	75
1	123
0	118
0	79
0	12
8	17
1	24
0	11
0	1846
8	1435
1	1735
0	1102
11	408
1	202
19	512
2	93
5	20
4958	1
45	0
8	0
0	0
0	0
1	0
0	12795
9	666
26	3167
591	13047
0	161
329	8330
1	4875
2	3994
15	3795
57	2238
0	889
6	1996
5	1241
1	4768
586	1972
0	1161
67	705
7	443
1	71
13	326
4	24
0	0
0	0
0	0
0	0
0	0
0	0
0	1
1	0
0	1
0	0
0	0
0	0
0	0
0	15
0	15
0	17
0	11
0	17
0	11
0	1
0	17
0	17
1	13
0	11
0	1
0	0
3	0
2	252
0	249
0	227
11	235
3	31
0	24
1	21
0	0
0	13
2	14
0	4
0	0
1	1864
0	1834
0	61
1	214
10	372
0	44
3	44
6	0
2	3
1	3
0	3
0	3
0	2
2	397
0	400
650	444
9	390
0	403
0	79
0	48
0	47
0	10
1	33
0	0
0	2
0	2
0	0
0	0
0	0
0	503
0	398
5	387
2	970
0	322
272	683
0	5783
1782	5956
22	611
0	4801
9	3363
0	476
0	335
0	480
9	668
0	968
43	205
10	280
3	44
11	106
23	251
1	0
0	646
8	6054
0	162
5012	6016
0	0
33	2162
8	2167
0	1019
0	219
1	1
0	0
13	0
1	0
0	0
0	1
1	1
0	0
0	0
0	0
2	0
861	1607
1	1518
1	70
1	62
33	0
3	0
0	1433
3	2038
35	4406
1	1262
0	736
12	3181
34	3019
4	2478
2	380
0	396
6	337
0	2103
0	440
1	264
0	198
0	180
12	2
8	4
0	9
3	9
