UniqueCount	AmbigCount
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	5
0	6
1	2
0	2
1	1
0	1
0	0
40	8795
8	9761
2	7893
0	8795
148	4536
13	3583
1	2701
0	1984
2894	1
0	2
1	1
0	2
2	0
0	0
4	0
0	2730
5	2982
0	2740
13	1698
4	1757
0	1523
2	1498
10	379
0	1367
2	1090
1	284
0	418
0	518
0	385
5	432
1	50
0	117
0	174
8	297
26	14
0	0
2	0
1	41
0	26
5	42
0	42
0	5
0	42
0	1
1	10
31	576
12	628
8	448
0	344
1	10
0	55
2	77
2	7
22	99
0	55
13	23
0	33
0	4
0	0
47	469
5	183
2	53
0	302
9	215
1	1824
0	3088
0	3078
0	2308
1	659
0	2603
0	3211
0	2315
74	2039
25	1278
2	2108
0	3081
1	2363
0	2069
0	2512
0	2738
0	761
3	411
7	292
2	2110
0	475
0	785
0	731
2	499
1	566
0	896
0	55
14	253
3	1042
5	576
1	590
0	847
0	736
1	735
2	17
4	4
0	413
0	716
6	518
27	314
0	396
1	427
0	232
3	198
0	188
1	221
0	15
0	32
4	9
0	0
27	0
12	264
573	364
1	115
5	0
2	2789
125	2659
2	480
0	686
9	246
0	159
21	194
0	0
0	1
0	1
0	1
0	1
0	1
0	0
0	0
0	0
0	0
0	0
5	2302
9	2224
286	2230
102	2300
34	189
4	76
0	0
0	3267
67	4237
23	3467
26	2142
10	6987
2	4321
15	5215
0	5622
0	2007
17	2870
2	853
11	888
4	785
13	954
0	1712
30	221
3	508
7	75
1	245
2	670
0	912
0	818
0	676
1	786
0	815
0	912
0	912
0	642
0	910
0	80
0	908
0	642
0	909
0	67
0	682
0	837
0	825
0	300
568	2164
5	1261
110	1637
88	107
41	915
1	286
0	14
90	18
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	6
2	6
0	0
0	209
0	0
2	0
8	1406
0	1042
105	1254
6	141
58	851
68	642
0	1
0	0
1	1
1	2222
7	1767
0	2103
0	1897
1	2042
0	37
0	213
3	510
3	1
0	1
8	0
774	5016
10	3673
0	1390
1619	375
5	14
61	14
0	0
500	0
23	0
396	0
34	1164
3	1136
0	1215
0	1207
0	1008
2	1136
0	1130
18	64
1	96
8	1120
2	64
0	905
0	56
0	17
1	107
0	1172
4	767
0	65
0	1033
4	930
4	18
9	34
0	935
4	122
4	20
0	54
5	190
0	316
0	328
7	182
0	80
4	69
0	6
0	21
6	14
0	20
0	14
0	9
0	11
0	8
1	3
0	5
54	3338
0	3124
2	2926
0	2856
0	2688
0	2551
0	2551
0	2550
0	581
20	0
4	474
15	5852
0	5840
27	1989
13	530
4	0
1	1
0	18
72	2494
0	2230
3	737
9	1722
2	2033
0	1690
0	2038
0	2154
0	2001
0	1904
36	90
2	312
0	132
0	8
1	349
0	29
1	66
7	364
3	337
6	246
1	50
0	16
6	13
137	1831
2	0
2	1
0	0
1	1
6	460
12	50
2	436
0	305
19	3381
0	3325
61	3029
2	1632
4	16
0	684
0	400
0	185
9	615
0	218
4	155
0	496
15	554
2	394
6	377
1	190
2	2
117	34205
5	31049
158	35546
37	5465
0	10177
9	3937
19	6345
6	3185
0	39
2	768
1	7
0	5
0	4
0	2
1	4
0	4
10	3
0	0
0	3
0	2
0	0
0	1
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	14
0	0
0	0
0	0
0	0
0	0
0	14
0	0
0	13
0	0
0	0
0	0
0	0
0	0
0	3
0	1
0	0
6	0
0	2
0	3
0	0
0	14
0	3
0	9
0	10
0	0
3	0
15	1
3	1
6	363
7	368
6	715
0	900
0	593
211	755
0	551
0	964
0	786
3	786
14	769
1	383
0	833
0	0
4	0
0	0
1493	48
0	0
0	13
2	34
0	3
0	3
2	65
3	53
6	63
0	5
31	22
3	17
65	40
0	40
36	9
2	11
0	3
0	0
53	8
0	8
6	0
36	5329
0	1000
7	6923
5	2518
9	190
17	4483
9	2054
307	3591
7	1250
18	1048
0	1109
0	895
0	897
3	227
0	82
2	42
1	37
1	21
0	0
0	4
0	4
0	4
0	4
1	4
0	2
0	2
0	0
0	0
6	1047
0	916
0	700
2	171
5	70
0	14
5	35
0	127
0	260
3	71
3	3
3	29
0	0
2	59
0	59
0	107
1	10
56	69
6	58
44	135
2	16
0	456
2	589
42	588
0	589
3	494
43	1557
0	1160
8	372
0	390
118	472
119	1192
0	1352
0	144
3	491
1	0
7	238
1	11
3	0
0	0
5	275
0	265
0	1300
1	1258
0	1370
0	1281
0	424
0	1343
0	377
0	128
0	84
1	121
0	1229
3	72
6	1138
0	4
0	6
0	3
0	4
0	0
4	0
0	0
0	1
0	0
0	0
28	1
0	1
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
33	126
0	126
0	122
0	19
0	7
0	10
9	89
0	0
314	280
20	230
4	41
0	174
0	36
6	49
4	20
0	0
0	3
0	1
0	3
0	1
0	3
0	1
0	1
436	2632
1	2632
140	1086
123	1087
102	50
9	501
0	226
1	110
0	46
0	445
0	327
3	105
0	24
0	21
0	9
0	21
0	21
0	6
0	6
0	7
0	5
0	22
0	4
0	0
0	7
0	2
0	0
0	0
0	166
0	17
0	425
0	352
0	465
3	805
0	274
0	7
0	537
0	8
0	626
8	693
1	661
0	648
0	375
0	514
0	466
0	429
0	384
0	522
0	436
0	103
0	147
0	48
0	357
0	328
9	43
0	315
0	21
0	0
2	1
0	1
2	1
1	7
0	3
1	7
0	2
2053	468
8	466
3	148
0	0
5	0
1	1392
3	1617
0	1684
1	1665
0	1506
0	1630
1	1628
10	1533
0	1490
0	1618
1	1499
0	1582
0	1633
0	1363
1	1401
0	1391
0	43
1	1090
0	496
7	1054
0	91
0	121
1	623
0	326
0	209
5	155
0	33
0	303
2	288
4	278
9	287
1	287
0	299
1	284
0	279
5	11
0	43
4	961
29	947
1	1003
0	954
0	939
0	919
0	920
2	937
3	942
2	501
0	67
0	10
0	16
46	34
24	34
0	3
0	11
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
3	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
3	3
1	3
0	0
0	1
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	302
8	304
1	1021
13	1157
1	1116
2	907
9	18
2	42
15	50
0	576
1	52
0	1844
0	2047
11	21281
1	21490
2	21225
0	94
1	261
1	28
22	233
1	1
3	1251
1	165
11	958
0	20656
0	2795
2	19
0	4052
0	20255
21	1228
4	10649
0	22308
2	2070
3	19783
9	3307
2	1754
0	5986
0	20782
2	1259
30	1892
41	20016
48	1359
0	57
3	21430
0	21215
1	5238
0	6395
13	966
8	11
7	19789
2	792
0	6847
19	13438
0	389
9	38
1	1743
10	16775
8	14584
0	16835
2	3
0	0
0	2
0	1
0	2
0	0
1	4030
10783	12709
138	12468
1	12077
0	8720
2	7681
0	4045
2	4035
3	0
0	0
1	15
0	0
2	1
1	15
0	0
0	0
0	3
0	1
1770	3216
0	122
22	3096
12	954
1	11
4	5
1	10
0	0
83	0
0	459
0	474
0	431
0	427
1	427
0	408
0	408
0	474
0	231
0	1
2	0
1	0
0	0
0	0
4	1
0	0
0	0
0	3
0	3
0	0
0	0
0	0
0	0
0	0
0	2
0	2
0	0
0	2
0	0
0	2
0	1
0	1
0	0
0	0
0	0
0	1
0	1
0	1
1	1
0	1
0	1
0	1
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	1
0	1
0	1
0	1
0	1
0	1
0	1
0	1
0	1
0	1
0	1
0	1
0	1
0	1
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
868	160
1	135
2	59
0	10
0	17
0	0
0	0
0	0
0	0
0	0
0	0
35	1491
16	552
18	495
0	359
178	830
61	332
1	571
2	230
0	2765
63	2642
0	472
0	398
0	187
1365	218
0	218
123	482
6	0
8	394
57	111
0	257
2	229
20	206
2	35
1	867
0	3487
0	3356
0	2489
1	2744
2	3083
0	3073
0	3124
2	3076
9	1767
0	2540
1	2903
5	3257
3	2107
4	2252
0	570
0	461
53	512
0	197
0	476
0	106
0	427
0	335
0	335
2	193
1	0
0	0
0	0
0	0
0	0
0	0
0	0
3	0
4	398
49	195
1	317
24	568
1	178
2	363
2	289
4	232
0	118
0	139
6	107
0	148
7	13
0	15
0	9
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
3463	577
88	575
3	112
12	0
1	61
0	5
0	61
0	60
0	57
0	0
0	0
0	1
0	1
0	0
59	40
52	38
8	37
0	238
0	239
3	5
1	18
0	35
0	0
6	5886
108	1296
31	9063
7	6101
129	8779
1	2566
8	8720
0	7048
3	2309
6	4468
0	0
30	1
9	1
0	0
0	16
318	139
4	115
1	76
3	48
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	17
0	17
0	14
0	3
0	0
1	1507
6	1509
4	1302
0	21
0	555
0	713
0	37
0	463
0	31
0	85
0	7
0	5
0	4
0	45
3	247
12	245
0	0
0	22
1	10
16	18
0	0
0	0
0	0
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	69057
43	55384
0	60830
1	63583
29	51364
4	12898
0	15209
0	12883
3	9659
3	9333
2	4744
1	3301
5	3319
11	7018
36	7301
1	1
0	0
3	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1049	352
4	40
16	312
0	305
0	305
0	305
0	310
0	261
0	219
0	109
0	0
442	19
0	0
0	19
18	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
1601	1878
8	1796
0	998
5103	4587
1	2668
0	4586
0	3570
3	0
36	6
0	6
0	2
4	1
0	0
0	0
1858	1242
7	0
16	454
294	167
0	386
0	2
1	42
99	3434
0	3365
1	1
11	1678
1	69
5	88
1	0
0	0
2	0
17	8690
1	8366
13	3381
446	7768
17	8842
0	340
0	0
0	0
0	0
38	213
18	214
0	108
0	70
0	0
0	0
8	288
964	975
0	940
28	767
0	86
6	0
12	177
0	469
290	523
0	27
1	22
3	0
0	0
0	0
0	45
0	1
0	1
55	2286
2	2747
1	2745
100	198
1	21
0	255
6	184
1	116
6	295
0	36
0	0
0	0
0	0
0	3898
0	3819
0	3155
7	175
0	2028
0	1990
0	1957
0	1958
0	3118
0	2866
0	6
2	141
0	2652
4	2628
0	2626
1	0
0	29
0	58
0	93
0	93
0	438
0	23
0	0
0	50
0	70
0	0
1	0
3	0
0	0
1	11
0	11
0	6
0	5148
41	80
4667	12775
9	2325
0	3480
6	3645
27	3914
2	696
2	4688
5	970
0	0
1	52
0	12
0	198
2	141
0	6
52	299
0	19
69	245
0	161
0	170
1	0
1381	359
6	231
61	369
2	0
0	1
651	133
2	133
0	0
0	0
0	0
4	34
0	0
0	0
2	34
0	0
1	31
1	9
0	3
0	0
0	0
0	0
1	6
0	7
0	7
0	2
0	6
0	0
0	1709
0	8077
0	2595
5	2851
1	3630
0	942
12	1802
3	2027
10	10332
0	2953
2	1696
0	5824
0	2754
0	2181
0	2567
0	2803
0	1757
1	3010
1	451
0	1258
0	1004
0	979
0	667
1	295
0	290
0	87
0	40
0	888
2	2356
0	1453
0	470
5	62
1	69
0	859
0	55
0	61
15	78
0	78
0	0
0	0
4	0
0	0
8	1227
1987	3169
3	355
4	596
3	1886
9	634
0	3759
158	4116
67	1363
0	100
27	248
0	372
0	106
1	34
14	4
2	160
0	310
3	0
13	6
5	6
5	2673
1556	2871
2	469
4	448
1	276
21	198
0	36
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1242	281
2	243
0	73
14	38
0	0
0	0
0	0
0	1
2	0
0	1
0	0
10	2
0	0
1	17
1	18
0	5
0	4
0	0
0	1
0	449
0	138
0	514
0	523
6	207
0	186
0	461
0	70
5	63
54	114
0	48
0	95
0	1289
29	1289
0	893
0	820
0	813
4	438
53	519
15	452
11	120
148	0
8	1406
6	860
4	834
34	57
21	2099
2	1076
0	1871
0	1372
0	752
1	1212
0	741
0	1007
0	415
21	298
0	3
1	3
0	1
0	1
0	0
0	0
0	0
0	0
0	0
1	2476
0	2437
0	2434
0	2457
1	763
0	590
0	764
0	747
0	551
0	565
0	434
0	141
2	133
0	107
0	104
36	75
0	35
0	34
10	0
0	1369
0	1405
3	39
9	492
3	464
0	107
3	106
11	127
8	52
12	26
0	1
0	2
0	0
0	0
0	0
0	0
0	0
0	8
0	8
0	7
0	5
0	6
1	8
0	1
0	0
795	2556
0	2526
44	2104
0	1154
26	532
1639	3741
0	748
10	817
4	291
0	608
0	212
10	1972
0	0
0	8211
0	8211
0	8303
4	2057
11	8332
1	3802
0	321
0	259
1	523
0	8196
0	8357
0	7954
9	1154
0	7746
0	7741
0	8194
2	126
1	8246
0	36
0	386
3	8222
0	8265
0	8574
1	8261
0	8265
0	8314
4	364
1	7900
0	408
6	7173
21	6809
9	5060
2	4682
0	0
4	185
75	345
18	284
1	230
5	45
6	109
2	86
0	0
0	0
0	0
0	3
0	3
0	1
1	4
0	4
0	0
0	0
0	0
0	0
94	32390
0	2292
33	31061
0	649
0	0
0	0
0	0
0	2171
0	2183
1	0
2	3
0	1919
0	611
6	607
0	184
0	56
2	34
0	1257
0	1209
0	537
0	4
0	40
0	40
0	666
1	29
2	63
0	14
0	1
0	7
2	7
0	2
2384	762
20	109
6	703
27	51
0	0
0	0
0	3
0	3
0	2
0	3
41	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
20	0
0	0
0	0
0	763
0	733
0	2
0	763
0	124
0	145
0	461
0	408
43	184
3	238
3	169
0	0
0	0
0	0
1	4053
0	22
3	205
0	4050
5	485
0	36
0	11
169	5084
0	5032
0	23
0	40
0	164
2	44
4	19
0	0
0	0
0	31
0	31
1	49
0	30
2	106
0	16
0	106
0	30
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	59
0	59
0	30
3	14
0	2
0	5
3	1916
8	1797
0	387
70	1852
2	2045
2	1749
0	0
0	0
0	0
12	0
2	23
0	23
0	22
0	2
0	22
0	1
0	21
0	20
0	2
1	5
0	0
4	11
0	4
0	4
0	3
0	2
0	2
0	0
0	0
1	2
0	1
0	1
0	0
0	0
0	0
0	0
16	13
1	13
16302	3271
4	3267
0	13
1	13
0	2
0	3
0	0
0	0
0	0
0	0
0	0
0	0
0	0
11	842
0	934
5	659
1	800
2	156
0	511
0	371
0	327
0	250
0	185
1	66
3	326
3	1461
0	1467
0	366
0	1501
3	219
0	40
0	19
3	86
0	159
0	0
2	0
258	0
1	0
1	4
0	0
0	0
3911	1419
1	163
1	29
0	736
0	36
2	1
3	1096
0	0
13	8688
136	8328
2	403
2	8313
19	2112
0	0
0	0
0	0
43	7
0	5
0	2
0	0
0	0
0	0
0	43
0	51
0	35
1	34
0	1227
0	35
0	48
2	65
0	58
7	1229
12	121
5	261
1	467
2	43
2	109
0	24
10	1976
1	583
1	1
183	0
3	376
3999	577
0	80
0	128
1	103
6	200
0	0
9	404
0	476
0	2874
3	2286
4	2671
1	537
20	12
2	257
5	106
32	154
2	45
8	549
0	338
6	126
1	718
0	415
0	0
0	0
0	0
0	0
0	0
0	0
2	1319
13	1299
0	1304
1	1421
0	162
5	296
5	172
6	41
0	2
6	40
1	5
0	27
0	44
0	8
0	0
0	9
0	9
0	9
0	9
0	9
0	9
0	9
0	9
0	9
0	9
0	9
0	9
0	8
0	0
0	4
0	0
0	0
17	4
0	0
0	3
0	1
0	0
0	0
0	0
0	366
41	366
0	143
2	75
3	37
0	51
6	1
0	0
0	1
140	0
36	3
4	3
1	0
1500	587
11	421
0	421
1	166
0	15
47	2609
285	13122
3	960
90	13178
0	113
0	1156
0	2554
73	13113
2	1581
0	0
0	0
0	0
0	0
0	0
0	0
0	0
3	910
1	2091
38	5889
64	4
23	5145
0	564
0	420
0	4458
2	1732
62	5279
0	1013
15	254
21	0
11	17
3	10
0	17
0	1
0	1
1	1
0	38
7	11
3	19
0	8
0	0
0	0
0	2
470	2265
2	1023
21	8
11	256
90	211
244	45
0	0
21	690
2	867
27	950
156	1036
26	420
18	440
6	180
0	1
35	45
0	2
0	2
0	1295
0	2
0	0
0	0
0	0
0	2
0	42
116	225
0	169
0	97
0	37
0	13
105	27
0	19
1	10
12	13
5	11
0	31
1	25
4	0
0	1
2	40
0	54
9	45
0	64
1	14
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	36
4	29
0	20
0	40
0	40
2	27
0	44
0	44
0	44
5	19
0	32
0	40
0	41
0	26
0	20
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	3174
9	3821
0	3826
26	1572
0	1056
3	395
15	681
0	205
1	47
0	200
15	751
1	242
1	255
3	272
0	131
340	3705
1	751
0	743
4	1476
0	2225
2	1536
0	1509
1	609
37	93
0	64
2	60
0	24
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	0
0	0
0	0
0	0
0	0
0	0
1	0
7276	8428
0	2034
22	6394
3	1071
22	979
0	1
0	1077
33	1066
1	833
1	32
4	38
6	343
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	153
0	314
2	273
0	126
7	21
4	44
0	0
0	0
1325	269
0	87
7	253
9	363
101	1302
1272	6661
37	3971
93	853
1	546
1	83
0	641
0	91
2	220
11	48
1	520
6	950
2	1643
1	62
0	16
5	867
0	1
25	4
0	4
0	3890
1	3673
0	3618
0	2042
0	2323
4	2203
0	3395
0	3465
0	3556
0	3569
3	3463
0	3408
2	3464
5	1539
0	3600
4	3174
11	643
0	2229
0	117
1	562
1	143
22	218
0	124
0	31
1	43
0	217
0	83
5079	487
12	90
6	395
0	0
3	4
4	7
0	0
7	1
0	0
202	890
1	813
0	315
10	135
4	276
0	0
35	1009
25	1017
0	723
0	777
2	673
81	47
1	20670
3	14995
1	17411
47	6426
5	15348
2	15497
31	11903
0	14812
0	13876
0	14911
3	7187
2	5312
0	3935
1	4067
115	698
0	0
1	2797
66	2561
461	4198
7	194
3	35
21	70
55	2814
4	2798
20	1433
2	6
1	2654
0	0
0	0
0	1785
0	398
0	637
0	461
0	2261
0	349
0	2261
114	2262
0	398
0	2261
0	239
0	2263
0	602
0	2261
0	1888
0	1396
0	398
4	0
1	0
9	169
3	227
0	117
0	0
0	71
1	60
0	14
0	17
0	0
0	0
608	5
0	5
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	1
0	1
0	1
0	1
0	0
0	1
0	1
0	0
0	0
0	0
0	0
6	40
0	40
10	37
19	37
0	1
1	1
0	0
0	0
2	0
22	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
12	1
0	1
0	0
1757	2
0	0
1	0
24	260
101	260
1127	3915
18	3491
0	3406
0	0
409	999
257	12906
0	12754
2	500
0	1256
5	843
0	20
29	292
0	280
0	280
0	292
0	280
1	140
1	114
0	6
0	0
0	6
0	5
0	5
0	0
0	1
0	1
0	0
0	0
20	8044
0	7951
399	6890
1	1076
16	425
6	979
30	1815
8	703
140	712
21	736
12	215
0	10
1	257
5	6
2	10695
0	12272
0	12515
0	12449
34	12429
0	12008
9	12086
4	12124
0	12324
0	11353
7	3209
0	10674
0	10671
1	10631
10	925
1	1
0	2105
0	2105
0	1022
33	511
0	213
0	2
395	23
0	0
0	0
0	0
0	0
0	0
2	0
0	3907
0	3910
3	2281
19	2927
1	221
0	1868
10	1960
4	1336
1	244
0	360
1	205
2	106
2	71
2	66
0	0
1	1
0	1
0	0
0	0
0	0
0	0
2	2
1	161
0	0
0	178
1	5
0	281
18	303
13	23
0	23
1	238
3	37
1	184
0	7
0	170
0	89
0	40
0	0
0	1
0	14
0	10
0	10
0	12
0	1
1	5
0	0
0	0
0	558
0	581
0	574
1	603
8	571
5	576
0	422
0	95
2	52
0	16
1	8
7	5
4	2805
0	2494
111	1248
1	114
18	2260
1	254
0	27
0	172
0	256
0	204
206	1084
5	194
2	176
1	206
0	43
0	0
27	8
0	8
6	1
673	650
1	392
1	23
0	104
0	77
0	2
0	45
0	10
0	0
0	10
0	4
0	3
0	17
0	9
0	7
0	6
0	0
0	0
0	0
0	0
0	0
0	0
0	74
0	74
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	3
0	3
0	3
0	3
0	3
0	3
0	292
8	281
0	291
0	289
0	70
0	73
1	185
29	286
2	2
1	283
4	68
6	66
0	7510
0	24931
12	0
0	28
0	24619
2	25057
14	14198
2	24985
0	7622
0	23005
1	8509
0	13229
1	5444
21	25826
0	4034
1	1848
0	7506
0	24979
0	24918
0	24616
0	24918
0	24916
2	24922
2	22412
0	25032
0	5003
5	20746
0	4491
0	0
0	0
3	0
0	0
0	0
1	0
0	0
1	1
0	0
0	468
0	2806
0	2776
0	2658
0	319
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	33
0	72
0	66
0	55
0	48
0	10
0	2
0	0
0	0
0	0
0	0
0	1
0	1
0	1
0	1135
0	1141
10	1717
0	2271
0	2135
0	2282
0	2293
0	1676
0	1499
2	1686
0	2347
1	2285
0	2310
0	1800
0	2092
0	2343
0	1940
0	2369
0	2063
0	2041
0	1897
1	2319
0	2283
0	2299
0	2467
0	2314
0	84
0	1619
0	1755
0	1320
1	882
0	866
2	681
0	827
0	495
0	462
0	78
0	0
0	0
4740	2689
5	2542
14	688
0	104
0	0
0	0
0	0
1	0
0	0
0	0
0	28
0	24
0	20
5	25
0	28
0	0
0	0
6	4
0	737
0	9831
55	9159
0	9084
0	5057
35	9652
5	5757
1	5610
0	5231
0	2425
8	1389
6	2557
0	172
69	515
15	515
0	1
0	0
0	1
0	1
0	1
0	1
0	0
9	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	2
0	3
0	0
0	2
0	2
0	2
0	0
0	0
0	0
0	0
0	0
23	0
0	0
0	0
2	10
0	6
0	4
0	0
0	0
0	0
0	0
0	0
0	0
416	30748
344	21235
19	34716
22	31748
42	31664
3	25975
1	0
3	44
2	31
0	42
4	13
0	6
0	4
0	6
0	0
6	9929
1	9891
10	10421
1	241
295	1728
6	163
2	1624
675	3231
0	915
0	839
2	1391
1	1551
12	1408
1	1172
6	293
1	2397
3	1119
0	836
1	722
0	816
1	233
2	711
3	32
1	361
1	415
1	156
1	274
0	274
0	168
3	30
20	20
5	77
0	15
0	1831
1	1409
0	1695
0	1067
5	389
3	186
23	524
1	102
0	25
1199	0
3	1
0	0
0	0
0	0
0	0
0	14323
2	636
30	3407
684	14624
0	152
182	7766
2	3982
1	3439
19	3168
22	1995
0	706
15	1872
7	1253
0	5077
291	2091
0	1267
48	645
0	440
5	47
8	248
2	20
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
5	3
0	1
0	2
0	2
1	1
0	3
0	3
0	4
0	2
0	4
0	3
0	0
0	4
0	4
0	3
0	2
0	0
0	0
0	0
0	81
0	79
0	63
7	70
0	15
0	9
1	12
0	0
1	6
0	7
0	1
0	0
0	389
0	380
0	25
0	68
5	101
1	23
0	8
0	0
0	3
0	3
0	2
0	1
0	1
0	198
0	193
244	221
3	198
0	196
0	43
0	27
0	27
0	5
0	20
0	0
0	0
0	0
0	0
0	0
0	0
0	260
0	200
2	201
0	533
0	176
75	354
0	3608
1264	3724
13	324
0	2934
2	1969
0	250
0	176
0	290
5	409
0	582
21	127
11	167
0	25
3	66
14	174
0	0
2	1232
4	11283
2	337
10049	11226
0	0
175	10035
32	10049
0	4777
0	922
0	5
0	0
14	0
1	0
0	0
3	1
1	1
0	0
0	0
0	0
3	0
1371	2515
6	2361
4	131
5	93
17	0
1	0
0	893
4	1216
9	2291
0	824
0	434
5	1906
